"alpha2" "sig" "p0" "d0"
"1" 0.546922219285393 1.72966407071831 0.00956220554264756 0.158890272916105
"2" 0.0771934633388584 1.48946655486319 0.0102633982098881 0.146237338959974
"3" 0.776042788318477 1.72894558164161 0.00961904626770204 0.159878567044051
"4" 0.954145533974961 1.76342760352835 0.0092826439272529 0.152510528827188
"5" 1.47360688479704 2.11059936734518 0.0117190742195343 0.150195945847243
"6" 1.04567154907119 1.76788309698483 0.0113837982387707 0.151077364670269
"7" 1.83927434811464 2.00767824967117 0.0127196932081936 0.155656267848026
"8" 1.4370672498729 2.00494361216508 0.0111184265324867 0.142546755703703
"9" 0.0332656181296836 1.4014709458269 0.00869856837476046 0.175900702101485
"10" 1.06177571995764 1.76608940502862 0.00917900551764599 0.173710050447918
"11" 1.3488255888184 1.75091200640828 0.0117875457247419 0.163957668317353
"12" 1.54171742540059 2.0047908421361 0.010448918630603 0.141781981588268
"13" 1.43809906298292 1.85397213864486 0.0108131892447043 0.16121811109783
"14" 0.840299740827922 1.7950774775768 0.0101587389532444 0.154956689110877
"15" -0.493686465693632 1.29558621998917 0.00912714070687367 0.160095501606557
"16" 0.873488369964078 1.89446129017676 0.00896493888382243 0.158650716002815
"17" 0.961996053254805 1.75983964184158 0.0101846430548249 0.156027897592968
"18" 0.835422743845648 1.76684821311494 0.00872799847405079 0.160376465463632
"19" 1.55739183971941 1.91993358578261 0.0106852741961444 0.157019701932433
"20" 0.816885785972966 1.68174764357959 0.0102580410861557 0.178303243502287
"21" 0.673313202284225 1.68849205556658 0.00825510355731522 0.168909349556056
"22" 1.09880449522578 1.8338012086941 0.0123262647769384 0.138311957000432
"23" 0.959116108721777 1.74261093854629 0.011136021788942 0.188063434752992
"24" 0.693875462381644 1.58643627237988 0.01147082821904 0.155980998462747
"25" 1.49119195720448 1.89048180818742 0.0137153562062639 0.166361255669205
"26" 0.333892939561753 1.62359569588403 0.00932532141442465 0.164494580587112
"27" 1.21544965061772 1.80137847170303 0.0141682346944942 0.133243787277952
"28" 0.14387694953244 1.39873319017026 0.0105258567247005 0.175073710293148
"29" -0.0449839262758443 1.35703178254172 0.0107767288910778 0.166376298464048
"30" 0.354867532177005 1.55955323928432 0.00992040989668183 0.146087860968255
"31" 0.492598802809573 1.48356737389335 0.0114941246143632 0.154842031321021
"32" 0.444973651295635 1.46577214200213 0.0137148039056809 0.135321283677604
"33" 0.423959310251502 1.495583769254 0.0108763095726786 0.172040658384532
"34" 0.374194128046061 1.42788551303253 0.0105588776871906 0.153775245500233
"35" 0.554663917437176 1.73260989285018 0.00917317506615545 0.154394448307377
"36" 1.46833022674343 2.06199273417421 0.0107541821715862 0.144441692696491
"37" 1.44965284601084 2.01236316668037 0.0102370721916799 0.169394330202782
"38" -0.192679293171379 1.22840191699618 0.0117224985535017 0.153598795755395
"39" 0.783711276118756 1.72212130393364 0.010431274977554 0.137039834255368
"40" 0.905658698887048 1.71828138094054 0.0101986476366626 0.174876057953721
"41" 1.16011880549997 1.71700927745647 0.0113198133302662 0.199233295712989
"42" 1.53359750046566 1.96841008827753 0.00972481359253618 0.153419596373502
"43" 0.439768707169964 1.534677503044 0.010948032108828 0.135093251694155
"44" 0.180120975796761 1.45843377924046 0.010727486040327 0.160091264722304
"45" -1.05293811076282 1.08854762480894 0.00997721276699191 0.15798446165001
"46" 0.335469830436303 1.60009700579724 0.0104923804309601 0.161887893354058
"47" 0.487276967471788 1.42422859879058 0.0130304181289322 0.18114470789695
"48" 0.578231761278774 1.60660355959637 0.00899068998905608 0.167931466669437
"49" 0.63427185812267 1.6674537875435 0.0111868357207248 0.162498184581582
"50" 1.18125475853335 1.91544691787008 0.0093992211209492 0.149669103312188
"51" 0.187308852583906 1.49312931850826 0.0105840609478466 0.161317425074743
