"alpha2" "upsilon" "psi" "sig" "p0" "d0" "sig_mm"
"1" 0.828926679791701 2.33847827162565 0.894024638278516 1.97811046595109 0.00669794187739033 0.155096859833222 2.48919260506297
"2" 0.90671457955004 2.38275031484406 0.901621211607768 1.99631652528815 0.00809986333637999 0.152193280699762 2.63016757581404
"3" 0.606554427878845 2.20054260983293 0.89856389353816 2.02809134842115 0.00790090630326581 0.136031760668895 2.38341682100334
"4" 0.746110924886538 2.29487139964815 0.897360458809533 1.89253876824761 0.00960807335566451 0.185277889191875 2.41730881936467
"5" 0.873357378525488 2.40278358961172 0.902732749695893 2.07268505557759 0.00856487631517615 0.151779311384236 2.54079278570652
"6" 0.686022191426108 2.21895057590801 0.896526241400762 1.82856718999195 0.00998613715590819 0.166421793816943 2.51394611063766
"7" 0.592313131162248 2.13118077093119 0.900604653202675 1.79359394353919 0.0103101156261103 0.167185996866581 2.3458127635919
"8" 0.86572378901521 2.43314998698169 0.903288738251432 1.94251822242552 0.00905679155995403 0.161743205709631 2.4427966795712
"9" 0.773703320411672 2.31448303009349 0.903288195702056 1.9789449623657 0.00821298058228611 0.149818540800516 2.41910514776464
"10" 0.666681297934647 2.24344563721392 0.899212744843731 1.87650665589494 0.00987520912813017 0.149490758865191 2.59525352036057
