"alpha2" "upsilon" "psi" "sig" "p0" "d0"
"1" 0.39714808712482 2.09211360406757 0.910143613656468 2.18505033628664 0.00636511606810708 0.144336860069731
"2" -0.0751334685647939 2.012176730985 0.893468548362092 2.27051622656927 0.00476762473684435 0.130154261599042
"3" 1.0097923903096 2.46071172003769 0.903195836302252 2.52480588499243 0.00571498438005447 0.143297029344416
"4" 1.1708852230786 2.54993030096932 0.897636875546358 2.51579163638101 0.0066388067658294 0.152445211599871
"5" -0.367577810922862 1.24067092163662 0.897174814315662 1.57990189926904 0.00717838084512391 0.135665355322485
"6" 1.05209329686147 2.51664954190138 0.894395971675094 2.54901902031223 0.00729216184304538 0.156680612226424
"7" 1.13405783089562 2.55472378837127 0.890227706392956 2.52340862277705 0.0057682105291698 0.145767542952616
"8" 0.245128785686549 2.12193740214057 0.902733035738242 2.06303967684113 0.0075620351727738 0.122507845746582
"9" 1.16958801672273 2.57882005047606 0.893469405272307 2.7026354002543 0.00563704602867016 0.16036468045002
"10" 0.954353938798521 2.52243648476709 0.899028234411869 2.40269382106074 0.00621154745243335 0.167571887706844
"11" 0.902650617995979 2.33765982576624 0.896247890496508 2.56203744215956 0.0055994046780666 0.126935210584005
"12" 0.936143122431436 2.41505707812308 0.908289730017801 2.50001605603163 0.00554326560321261 0.126966840645654
"13" 0.749359842933789 2.33221991180301 0.89485882221636 2.3200375262445 0.00528888151005882 0.153342466443244
"14" 0.618140407861195 2.20281918286027 0.894395536269367 2.42619913932571 0.00523799043349771 0.149269943498778
"15" 0.837512065967121 2.53718518046036 0.898101237405237 2.32813223564817 0.0064862538789375 0.139018813889013
"16" 0.230831391987335 2.10702483251025 0.911533551238915 2.12594153541873 0.00517856374251207 0.148278688153143
"17" 1.62740525656671 2.60360480947568 0.901343065319015 3.0664470326932 0.00523199390603516 0.133163399295452
"18" 0.879041057984773 2.34017960851611 0.894858609422195 2.57561818885106 0.00506515917700432 0.154008126933312
"19" 0.426142852298037 2.23998738744249 0.905512132515107 2.17394696424399 0.00645709198644756 0.138761186589182
"20" 1.29903914743146 2.57389180849596 0.888373738690484 2.63966498570921 0.00573851745725928 0.167088507034249
"21" 0.643551401533226 2.28328766154311 0.901804950263754 2.23451047596097 0.00639065913191282 0.145113972526696
"22" 0.747370220515012 2.37880041712033 0.915703081854299 2.30631722438 0.00611507598770304 0.140662086316572
"23" -0.256434454389737 1.86874910765863 0.906437936640003 1.88663863259304 0.00568035459500572 0.168810450614901
"24" 0.567701692889126 2.33699881857314 0.891153108956487 2.34160114606338 0.00633280369608886 0.132024481720126
"25" 0.71234779781559 2.32951226675591 0.88050112602282 2.39476083804619 0.00579230992440423 0.14747913676419
"26" 0.47589995402775 2.13341727215188 0.894394363703189 2.24842003915653 0.00581922840923125 0.149787109251578
"27" 0.697685895778233 2.34664494846164 0.889300885312227 2.39297813047052 0.00616247475985415 0.136927456838551
"28" 0.878377732192729 2.38597377066637 0.895785825632318 2.43674779045035 0.00606368668636665 0.152514361709988
"29" 1.20415505891344 2.58173527508758 0.893932098246135 2.61876287061423 0.00602821136828133 0.166376569611707
"30" 0.352769173635755 1.9694839899587 0.898563776165386 2.13431256899012 0.00568677797672225 0.164111966660175
"31" 0.585064046690307 2.07329883532161 0.887446843113604 2.48370423591616 0.00504043004075942 0.145017722639308
