"alpha2" "upsilon" "psi" "sig" "p0" "d0" "sig_mm"
"1" 1.02091658437941 0.643362013957248 0.896711283237087 1.95303459402205 0.0095977275505958 0.158775384747 2.63899927721011
"2" 0.862859089651943 0.600852409208923 0.899490051604806 1.7318639167347 0.0101264841656161 0.147792872899632 2.69833812122867
"3" 0.927810172632607 0.612316302317373 0.903659181291746 1.78413902283027 0.00960149963785843 0.160208273435372 2.54210853266957
"4" 0.945486293298094 0.618472623326295 0.900262088395317 1.76030488002458 0.00928137589184216 0.152486229184832 2.52938368670191
"5" 1.00873219450232 0.6242123994618 0.901034712082905 1.84852465457009 0.0114768853443944 0.150292955436714 2.63794819839057
"6" 1.02030734686207 0.625344042833284 0.903350728607376 1.75586615948199 0.0113834428732063 0.151130090419332 2.60312529736152
"7" 1.05448615730329 0.630309224361692 0.905511355877701 1.68516760652416 0.0126652788545128 0.155359647001024 2.53908381687178
"8" 0.871688559318926 0.611324451826502 0.904276576593685 1.75537657538257 0.0109932557110613 0.142715943771327 2.64522429218293
"9" 0.995810296907182 0.627353876419012 0.903967982312414 1.85647200371628 0.00864174223588392 0.173971909058634 2.65144860532441
"10" 0.923224049835051 0.626684778175911 0.899490362796218 1.7159611085834 0.00917258334444729 0.173732295289212 2.50904453099241
"11" 0.912576081731812 0.613328551037409 0.902115141807904 1.55495577978066 0.0117984203080065 0.163580900294323 2.46747543589841
"12" 0.999874614217191 0.623383968195121 0.905357484275217 1.80569209284219 0.0104382413887123 0.142790594886792 2.64199109978406
"13" 0.989248149791464 0.619760250727206 0.900880307428493 1.7023582310719 0.0107714320288982 0.160748319884754 2.52726511146452
"14" 0.944080189537769 0.618528887591791 0.902578000558874 1.83646031536598 0.0101680405878742 0.154646296193354 2.57492645536382
"15" 0.826540732050399 0.605026611067498 0.896247873864802 1.76165894687845 0.00892360703851384 0.162270466729965 2.51748930317357
"16" 1.06373830433724 0.63050255579186 0.898717968584573 1.98700875011406 0.00897217483388897 0.158214490514723 2.56914536098664
"17" 0.923597473651966 0.619638752550344 0.897637495743907 1.7459231368851 0.0101835467830756 0.155951538728288 2.66240966865652
"18" 1.02575175246982 0.627860014061973 0.907055693027159 1.8297235668264 0.00872715372550788 0.160638838702402 2.52671736640022
