"alpha2" "sig" "p0" "d0"
"1" 0.247323339032188 1.55671837159669 0.0102658423253272 0.070965849582547
"2" 0.431363117249429 1.55171780099888 0.00752471679968143 0.0796549765924425
"3" 1.64249112704921 2.15894393894558 0.0104122757202313 0.0738453117335262
"4" 1.17225830456151 1.92945575442028 0.00994776595404373 0.0788089191779535
"5" -0.162436302930862 1.00958513785409 0.0117675136160674 0.0929412565052235
"6" -0.0619318130675499 1.27141792032155 0.0119232850030242 0.0923515543388825
"7" 1.80659457847609 2.3422076614367 0.00779931002650179 0.0787217271745971
"8" 0.997006946384501 1.86902215847908 0.008742746674415 0.0767953965010427
"9" 0.484311965349406 1.62991687482023 0.00982078831298127 0.0705611752612268
"10" -0.41244701427171 133068.496472314 0.000336424381722114 0.0554852133651793
"11" 0.398396868191629 1.47403314997182 0.0100407059801694 0.0771635976076892
"12" 1.30855244874367 1.56397435286274 0.0135059839313446 0.0749481932978718
"13" 0.489162576831391 1.43956780217175 0.0143226110693628 0.0809994314454779
"14" 0.826724849068219 1.5315541833108 0.00949942866012472 0.0880954268690223
"15" 0.368092134396115 1.60668775919068 0.00860409564420994 0.0813373327513134
"16" 1.29508913062034 1.90787143107031 0.0123545312594416 0.0865785380629774
"17" 0.958988543790274 1.7111996927125 0.0127596339391507 0.0631367190985376
"18" 4.30015514977677 3.24471501870838 0.00880760833910054 0.0686669654507785
"19" 4.4855187231707 3.72045967150732 0.00764752787360225 0.0630244070971853
"20" 0.298084378023793 1.56348127426586 0.00976353773204022 0.0899165812622915
"21" 1.73349774699628 1.84657295107449 0.01336159594414 0.0826746820585103
"22" 1.29513826868434 1.57686497499469 0.015063127149242 0.0861120948340663
"23" 0.832394343585999 1.65129251622742 0.0126720241317947 0.0898432714264141
"24" 0.968964359836057 1.6420151721648 0.0119590322833205 0.0894810507295248
"25" 0.620192464500227 1.61935439809583 0.0109680993747343 0.0690242762823132
"26" 1.0290012303348 1.79271232849938 0.0100102764513332 0.0859082881071718
"27" 0.873153234678299 1.78931526740483 0.00785816222571581 0.0833788367443654
"28" 0.810613048383138 1.68534356525048 0.013291864794604 0.0813728754255429
"29" -0.620175149880901 690806.471888219 0.000313502733292246 0.0578408049982397
"30" 0.275943632522876 1.46771150468863 0.0115135067076989 0.0748338827950515
"31" 0.153923146336075 1.26940731876932 0.014469325188814 0.0791176395336051
"32" 2.75541683157702 2.91948469951449 0.0118431932415755 0.0904904323619874
"33" 0.0598872143814874 1.34578754821083 0.0123773810316079 0.0877135990371789
"34" 0.393315273161634 1.45190202879136 0.0117964800122819 0.081543393427847
"35" 0.488613976798148 1.55406850244925 0.00951804503301406 0.082222775512768
"36" 1.16314011356758 1.69535174680678 0.0106082034597867 0.081305183994962
"37" 1.84794970666298 1.78148627385238 0.0110862777560825 0.106166250443929
"38" 1.22278564454735 2.02867477196203 0.0100317791283182 0.0814284828618919
"39" 1.34903008494249 1.82735342287507 0.0118315942844622 0.0818252044024865
"40" 1.33846376183684 1.91078665240989 0.0109270965796227 0.0914244279786094
"41" 0.493511640837327 1.47541079582776 0.0131431720403003 0.0879112158898319
"42" 1.31021536942732 1.96373775330369 0.00806126023456463 0.0777633027099378
"43" 2.33178009760554 2.95829503108895 0.00620379055355734 0.0637496738050146
"44" 0.764395230179204 1.63059559034237 0.00995292086900313 0.0762515586786949
"45" -0.56969959416205 1.39180504331943 0.00894562153746807 0.0677723476704987
"46" 1.31942377472748 1.89277048837444 0.0112638677309078 0.0778212116045705
"47" 0.963963207384292 1.54190795470226 0.0135597193808578 0.0904537748412103
"48" 2.44172500308918 2.41242751004652 0.0074492022272442 0.0740613368078873
"49" 0.219202187576814 1.42996315705331 0.0113505897966958 0.0711367228368368
"50" 0.691513581984611 1.8289699957674 0.00771414014858988 0.0788677738502498
"51" 0.365343347739313 1.55035030602911 0.00921482328743094 0.091259719224545
"52" 0.466146514736224 1.55441975802359 0.0113382422330031 0.0846777899191128
"53" 0.817483264877099 1.68788465613864 0.0100834358112005 0.0858808967970777
"54" 1.38667816687045 1.97029970522736 0.0103707848714604 0.081663231338499
"55" 0.948909020542644 1.73572502481441 0.0138882261702403 0.0795424987297365
"56" -0.0370031273767068 1202.31668565804 0.000256078459456433 0.0444330898960379
"57" 0.977384848154869 1.67318944746688 0.0123165060823974 0.0719528357867985
"58" 0.630966373236941 1.58985512247939 0.0104140197497146 0.0722125175510017
"59" -1.86573043449406 7045167616.79413 0.000339555304439852 0.0486908895953961
"60" 1.67039104627731 2.20184811873595 0.00879955140992431 0.0839228859607182
"61" 1.22613755990129 1.56192751337607 0.0111726243286008 0.0805784420440523
"62" 1.705993012063 2.22654622733763 0.00762137573735878 0.0932960517133296
"63" 0.805852327914348 1.4966030372129 0.0161455229598087 0.0653633414524639
"64" 1.24298968215421 1.67361255782844 0.0115468407373625 0.0728983418066029
"65" 0.785978145555721 1.72191257984293 0.00935904362413222 0.0782895840847644
"66" 0.678875184416733 1.43542557260288 0.0137644046744213 0.0871795199348483
"67" 1.65134664967691 1.95403727067315 0.011645318241263 0.0762738740652983
"68" 0.578744392915784 1.55246699177035 0.0111193220974896 0.0823080318013301
"69" 0.118418868757136 1.51000620835904 0.0080957106837415 0.0784533630433001
"70" 0.314767934377661 1.21785394875844 0.0101727216968297 0.0981931167165321
"71" 1.11478391829414 1.86582830734696 0.0122033489838585 0.0666598923552548
"72" 2.06550381675796 2.39668048234646 0.00698815002133496 0.0879261941096699
"73" -0.781512128420115 27664.30820524 0.000299794652796163 0.0480326514050053
"74" -0.401333312185806 1.12191969333292 0.0145875873098966 0.0829012737735404
"75" -0.502673412546096 1.00008449617457 0.0117970623235788 0.10093143261706
"76" 0.337718477143774 2885.83675158385 0.000313506520999011 0.0510359670709983
"77" 0.933739208827041 1.8113532215292 0.0111516223912765 0.0899341291416449
"78" 0.218107705906791 1.35931398009549 0.0116483078383187 0.0877487835502033
"79" -0.2034534217456 1.19907650738341 0.0108210302829616 0.0798226978586324
"80" -2.12529287401035 186800.139511702 0.00024178317681834 0.0595573004880621
"81" 1.96948445813455 2.03280689527685 0.0108224702629058 0.0798634170143715
"82" 0.211032008495326 1.633255268301 0.0084380440950531 0.0841033517756008
"83" 1.29673430013829 1.90713011546884 0.0130560417068383 0.077122620071013
"84" 0.627220196836607 1.87048519535311 0.00925279469604595 0.0897267578707869
"85" 1.38057442291329 2.06671710771002 0.00679479045897365 0.0742515419311974
"86" 1.30051201420405 1.59043450353533 0.0164348112483081 0.0735173796001158
"87" 0.573884480187341 1.33266500743628 0.0157256057462986 0.0852791182662094
"88" 0.676198559491165 1.64492582651218 0.0105804422631247 0.0743559809216614
"89" 1.36450867420058 1.88754380838109 0.0118602104915271 0.0742099960819769
"90" 1.51121037064166 2.0676532157561 0.00997722658630709 0.0718893585727561
"91" 0.204942562282369 1.39581596911126 0.0115951060978161 0.0913150012413394
"92" 1.53442696190335 1.87123262513573 0.0110176169098798 0.0776065605157473
"93" -0.02469300410353 1.43633622579002 0.010621955370848 0.078049852037297
"94" -0.125729788307062 1.71278057097474 0.00708681586281365 0.0797578649541811
"95" -1.7956601851256 2444565.20282083 0.000309755491872547 0.0579665912839372
"96" 2.61467244682337 2.44066575108804 0.0114284021541442 0.0672456495253228
"97" 0.714933014044186 1.55942893466086 0.00974754111178291 0.102125823875373
"98" 2.07828890789932 2.26165201205415 0.00968488405928662 0.0782877670175978
"99" 1.50517187924799 1.77725507694621 0.013854073893199 0.0867624275371793
"100" 0.703826478166616 1.68804466844101 0.00925810931855351 0.0909750980329855
