"alpha2" "upsilon" "psi" "sig" "p0" "d0" "sig_mm"
"1" 1.02612507547218 0.634606101011137 0.909216030834556 1.95565184989588 0.0095978610233893 0.1587692774916 2.88681252968664
"2" 0.76092290422296 0.586500272885215 0.902730761293578 1.69765122963954 0.0101551885926528 0.14765508037261 2.93840715407796
"3" 0.844256615445722 0.609258663226634 0.902269324132104 1.75354522798316 0.0096114151053921 0.160029621229206 2.38568481918746
"4" 0.97774981573376 0.617106702195113 0.8957847295542 1.77195119694562 0.0092860839106664 0.152565035978311 2.54571678991929
"5" 1.00684279902021 0.618004019675446 0.902269192598525 1.84753782464575 0.0114756622250096 0.150295986793231 2.48475041503268
"6" 0.970809338450749 0.620478055643587 0.909680354200341 1.73264990757612 0.0113825352976916 0.15123141041734 2.64633634580463
"7" 1.14811270613555 0.64450409209517 0.906438186276424 1.72080813056692 0.0126772695544642 0.155406568776238 2.47965108023452
"8" 0.838034407158777 0.602837725139469 0.910606581449317 1.74146715849753 0.0109851446735257 0.142714886325904 2.89703199453658
"9" 0.863120823120893 0.613799169330461 0.904121891639216 1.78545283933628 0.0086664572574968 0.174307671275491 2.51762013376569
"10" 0.993425899149977 0.635157713545307 0.904585578745891 1.74114630356 0.00917647776676078 0.173725560379871 2.68176166128399
"11" 0.956077373798531 0.6144910485784 0.903195075471183 1.57334586285887 0.0118013406734854 0.163618213080225 2.66844769405597
"12" 1.18084579095434 0.629338964794599 0.89532150467914 1.86932481405892 0.0104537041076114 0.142466924969045 2.66118642225693
"13" 1.15082628758273 0.641191147098282 0.900879585318093 1.75545819834898 0.0107899041862345 0.160926250678674 2.48090606256795
"14" 0.989948849076092 0.631678648741447 0.902269542203675 1.85513153137372 0.0101708365404427 0.154511031027979 2.69199554933161
"15" 0.704536756124443 0.596662272688792 0.895786135166535 1.71314030348797 0.00895677598586254 0.162212341375213 2.45966503182123
"16" 0.983795756454231 0.628286680218052 0.893005902769322 1.94758517135146 0.00896978576733865 0.15840231609091 2.55966863159787
"17" 1.05709871357845 0.62790091553628 0.897638170313353 1.79493882667966 0.0101855490373141 0.156211272821841 2.71414819905743
"18" 0.970356471718544 0.625271168338136 0.903195842194624 1.81110225110861 0.00872877414544784 0.160554085201238 2.54682718167252
