"alpha2" "sig" "p0" "d0"
"1" -0.0165301121666621 1.6054136717047 0.0101606221396366 0.1529156338749
"2" 1.01159675350439 2.1416495331288 0.00756515278664897 0.157562218699556
"3" 0.104724579468192 1.71191335130021 0.00805151544814755 0.160136915730882
"4" 1.14252202733443 1.9865934449814 0.0103329966596286 0.159365213174931
"5" 0.315742843053814 1.53344903975269 0.0117593370985064 0.134533602598586
"6" 1.32195034301059 2.15554942190624 0.0083354747318289 0.163847419783671
"7" -0.0381802596107072 1.56367338657164 0.00736892091236942 0.171652129806485
"8" 0.408778611049882 1.66555443454499 0.00930513974745494 0.144871197395936
"9" 1.31453136556558 2.32224636969888 0.0093546450016826 0.157142799880978
"10" 1.42364027551545 2.14348923058117 0.00841993237189625 0.17387733511707
"11" 0.208551124757577 1.71033771917537 0.00891858121621498 0.152959605148515
"12" 0.406312306296177 1.93426205926266 0.00745788986559578 0.136706071079938
"13" 0.822697976500182 1.95766372400434 0.00874143540107942 0.139808139880102
"14" 1.08102712036063 2.24829959168559 0.00658643124853678 0.156640679242537
"15" 0.68073918352928 1.85164765740706 0.008107333329859 0.139353802430867
"16" 0.798403284406917 2.02941199121254 0.00810221458892037 0.166684765460851
"17" 0.470158349336948 10094.6149429618 0.000284417191848198 0.107509904339705
"18" 0.668385305594086 1.97997957296625 0.00795394563172582 0.158711359492246
"19" 1.87748847201003 2.30444581340617 0.0095848102211551 0.148047287946946
"20" 0.909889372082061 1.91723949582532 0.00875537441871223 0.17409201556999
"21" 0.0510910431104834 1.67571513477463 0.00865614958309524 0.151209803451609
"22" 1.27907958790377 2.20058985136963 0.00843875373047561 0.153375521888546
"23" 0.818833223802596 1.8624947432111 0.00994910109159147 0.191503796667525
"24" 1.12773102386967 2.10612449347312 0.00851657881509891 0.14311372507978
"25" 1.18954643352294 1.99154402831797 0.0106804341157288 0.16491337076327
"26" 1.76698388564797 2.50143484005867 0.00790925992986694 0.170241982513177
"27" 1.01709949469332 1.98126565531782 0.00928698922121624 0.142836475561208
"28" 1.15131997476823 2.18654457724611 0.0072785302718371 0.163227889473902
"29" 1.49937837920206 2.51891958882837 0.00755338784761439 0.184109973913273
"30" 1.10063069210823 2.16337751756449 0.00935597593492461 0.138939282554994
"31" 0.587887817909331 1.91137293014051 0.00791230241980389 0.139367070607849
"32" 0.7330199957258 1.88533182414935 0.00936491452099232 0.167127190834667
"33" -1.56200027431318 31398217.6307453 0.00030411249988194 0.116330752615099
"34" 0.288931588323983 1.62249430211909 0.00910132458411549 0.15771405978506
"35" 0.433090382783124 1.80782686510053 0.00844515416621547 0.157058306093318
"36" 1.06833899733323 1.97910365642506 0.0083140507000121 0.154448569275023
"37" 1.40848908567673 2.23428079293518 0.00766909870609889 0.170463748727457
"38" 0.779836461689228 1.90890420070418 0.0083717694850283 0.156378826618841
"39" 0.870347310532299 2.05555630403219 0.00852305849237879 0.166048199472955
"40" 1.70427968044529 2.31983926456125 0.00790225810275656 0.170294294020704
"41" 1.15912766204913 2.12965863531621 0.00808274103358918 0.197763204347651
"42" -0.0500905175472472 1.44186687100931 0.00977736883579993 0.165378992663472
"43" 0.968767496810285 2.02922883782265 0.00867587236685994 0.144272618935762
"44" 0.300680089243561 1.74408584285585 0.00865692612781012 0.168319645693079
"45" 0.827367597367558 1.99648567529159 0.00904806492544405 0.155368375173208
"46" 0.306332006629882 1.78711757637503 0.00760263678070849 0.182931733863026
"47" 0.880208808720233 1.97973258449662 0.00854178702760455 0.169681763086313
"48" 0.443077205489001 1.90653107824126 0.00701739227226826 0.152043378915024
"49" -0.123944970652878 1.34879461263838 0.00938023151090549 0.174920830367695
"50" 0.651316179037351 1.93994188999618 0.00859855351979526 0.151684490835097
"51" 0.43053101756203 1.69176879367986 0.00856159644553311 0.164067976698316
"52" 0.461386059965231 1.78284860087744 0.0081198960061933 0.159482531533401
"53" 0.0371860879491669 1.49071169265973 0.0099426370527364 0.176040984422621
"54" 1.15372763003525 2.15544535401758 0.00672625489986062 0.160669274970636
"55" 0.845248719971592 2.0983677542244 0.00941401918728347 0.15372467111587
"56" 1.05531179376478 2.06137582336541 0.0088033910740933 0.144202515246199
"57" 0.286257767417142 1.73493389968203 0.00988129828950633 0.146288382377821
"58" 0.410053260475643 1.79927454526863 0.00745275564023952 0.143087408270428
"59" 1.17062749336897 1.94987298893697 0.00891171921384372 0.165318914885273
"60" 1.17846643800034 2.08911046336535 0.00924252137404936 0.15534734717513
"61" 1.10235750884358 2.0442576619679 0.00787242947483121 0.178865333400023
"62" 0.422954208591767 1.91588120817151 0.00795890577206467 0.152417150270772
"63" 1.62646652698867 2.40885962845051 0.0100422730699598 0.14517178342556
"64" 0.377056051989583 1.76255298251882 0.00811376603344475 0.15809912248879
"65" 1.69731613152908 2.60772623566499 0.00859270382484272 0.1625094803971
"66" 0.878718022961443 1.98549966822649 0.00875853333025008 0.172954739778676
"67" -0.657038720613789 271847.10581468 0.000301128257523434 0.10626655248528
"68" 0.364618764282444 1.83840355458574 0.00942781896584195 0.159050613322157
"69" 0.727267875376834 1.88390022419407 0.00896827801242104 0.156116301451433
"70" 0.656683089834111 1.85296989885511 0.010000558511486 0.1544241343877
"71" 0.381107724280816 296649.488420877 0.000265037855410259 0.103967999550976
"72" 1.60215973366648 2.39142969344707 0.00850562046869128 0.183235928304474
"73" 1.29897786777071 2.34347861173486 0.00878469089451107 0.160468536153617
"74" 0.945851830063819 2.17103027049818 0.0095855199375063 0.172724877707177
"75" 0.653884763997178 1.84171675849027 0.0087730991731829 0.168435358959294
"76" -0.0790072056084046 1.47915920278986 0.00993980054773598 0.150876317174595
"77" 1.06447224099553 2.00036226093003 0.00914814101799384 0.170983246373391
"78" -3.56975900099364e-07 1.56971426120147 0.00739313882641818 0.187684309214391
"79" 0.0989722865180894 1.69584522161079 0.00826432984087121 0.160593503782671
"80" 0.547840420613742 1.77855591475263 0.0100783977088445 0.129285058994253
"81" 1.20493689961296 2.05772256702492 0.00904562705770595 0.169063831713582
"82" 0.451501378199776 1.7908865104753 0.00895475080113656 0.181409616006214
"83" 0.737281546884022 2.10263041755389 0.00769283860557574 0.152526503545963
"84" 0.668386401075319 1.82066928933726 0.00895961713465686 0.176215022203408
"85" 2.15195536808306 2.19243556868397 0.00887793591865958 0.177097356950537
"86" 1.02410256101587 2.12124751506884 0.00863350706672873 0.15006036211577
"87" 0.226605119042345 1.63078328733215 0.0102562660465025 0.149964927923055
"88" 0.722220445787375 1.98720480584409 0.0066983988952346 0.176495942860228
"89" -0.42236114389663 1.34838888111174 0.00933335460218806 0.167082340229315
"90" -0.313271741911744 1.24537409091106 0.0119310652802206 0.171038845937292
"91" 0.859058386693468 1.9985447259563 0.00792402305776951 0.175825476168631
"92" 1.24487773292611 2.07939806499784 0.00841923671014895 0.16664054869872
"93" 0.859963209389581 2.03624711594021 0.00800630568849487 0.169408245175943
"94" 0.947298999696779 2.03061538041083 0.00610327667670741 0.182288399907066
"95" 0.69615055420226 1.8055786231779 0.00889779828469324 0.155363818027372
"96" 1.1095112951203 2.03363363412414 0.00920575337613868 0.156791499907092
"97" 1.41508086339971 2.13161435894443 0.00849550588295472 0.168762949395911
"98" 1.25004731583227 2.18159264258637 0.00641316509316763 0.17077602692804
"99" 1.60503129151152 2.43668601769916 0.00822115901441854 0.147665830785569
"100" 1.6187902723192 2.43279338388436 0.00870822388654843 0.156589971965107
