"alpha2" "sig" "p0" "d0"
"1" -0.741260425759977 28881.6713895348 0.000303030054636803 0.104426312500647
"2" 0.549484955660426 1.76308267384863 0.00845116781189815 0.16295155251895
"3" 1.32896481998291 1.96126333641962 0.00803657535664289 0.165240556485798
"4" -0.187117429247031 1.75627271458875 0.00649780495889511 0.154866875629297
"5" -0.457726526489233 1.22384698229769 0.00832160308742086 0.152248829843068
"6" 0.271636242967337 1.66458118410285 0.00864551054929702 0.166188733724124
"7" 1.04312716663369 2.00927790226538 0.00806155419470642 0.158238376921811
"8" 0.802183687993432 1.82508699058422 0.00969300960073677 0.17316791516095
"9" 1.07685813055354 2.13114672582006 0.00907103662253315 0.161197120923713
"10" 0.701399797897113 1.78859166536783 0.00877776733080315 0.173901744903613
"11" 0.277169281022943 1.68297622391203 0.00954131731881838 0.149544591950407
"12" 0.582651198877548 1.85585432339246 0.00795803142454352 0.139660810666372
"13" 0.150580591198305 1.71756043683408 0.00785260381899133 0.149920210271704
"14" 0.82774912201036 2.07234187074667 0.0071737784037819 0.156804488037263
"15" 0.7097754290475 1.84262647994301 0.00918324609569568 0.145542464306764
"16" 0.1884831472209 1.64075198623744 0.00712271816301139 0.159435434507105
"17" 0.0544228527614063 1.72002675749271 0.00713751047252065 0.168453573851701
"18" 1.08759438136993 2.07053618203608 0.00795038561144485 0.170177997276509
"19" 1.07458816159637 2.21584350742785 0.00729567007909509 0.142174182115743
"20" 0.901637433745602 1.84837085909891 0.00870567253802264 0.191896736585536
"21" 1.21589767775281 2.17437301995262 0.00820496664222167 0.155880379994147
"22" 0.310730913088611 1.77102358514233 0.00817277320938206 0.161353205578136
"23" 0.705776010761452 1.97968096031965 0.00792166579689507 0.178037768656184
"24" 1.14750712830888 2.28383159268826 0.00535816762555712 0.156812041955106
"25" 0.73119223737163 1.75044029797855 0.0115836963040727 0.158587219325713
"26" 0.193793784247266 1.68754743240465 0.00811189511229226 0.169066833803475
"27" 1.20757010300007 2.10531092970233 0.0092887043056998 0.155622716434301
"28" 0.941386941434636 2.0319987687365 0.00718759858280154 0.179727621965384
"29" -0.317369963472319 1.45625288821614 0.0081782051482953 0.18623537805692
"30" 1.08091606061619 2.18465223128243 0.00861146906383942 0.144954822334968
"31" 0.994287344668389 1.85132833375957 0.0107181777181569 0.157187152736021
"32" 0.530070111847157 1.81026292761463 0.00819895781863777 0.174373680581899
"33" 0.343925028296098 1.7714667537287 0.00955754737128569 0.142600516241355
"34" 0.294692882276271 1.58694702039894 0.0101546457231816 0.151072719331728
"35" -0.31873034832856 1.52033968416301 0.00758154333907428 0.169721809048792
"36" 1.01382135742506 1.95161983121483 0.00832687407725828 0.157129152327151
"37" 0.457562004310769 1.56770091360991 0.0116370924685735 0.161107348934472
"38" 0.458127221258195 1.75378982876681 0.010559462104712 0.1491248712497
"39" -0.230726335500458 1.39452836193562 0.0112438699643437 0.164797461593127
"40" 0.202262987162352 1.80476196854499 0.00758824713013161 0.161486936103661
"41" 1.51429592896264 2.28607099869641 0.0086413140481252 0.182280131444938
"42" 0.268997158258573 1.65546856509245 0.00850795141131285 0.170813988523268
"43" 1.6258842139555 2.36948670958604 0.00794373635582592 0.144392796639765
"44" 0.327248835784646 1.64880863423664 0.0112085666577378 0.15610517884177
"45" 1.36379676885449 2.37674805045558 0.00759511605354838 0.161114259061698
"46" 0.520752204818671 1.98382793459706 0.00697846777318572 0.178308714078312
"47" 1.26875717836988 2.07425185457303 0.00999223482305644 0.170059849763247
"48" 1.45768641871346 2.1771277319062 0.00754458119232123 0.152527352726137
"49" 0.440465338509594 1.86904569202302 0.00890713575869511 0.15630709756871
"50" 2.03778204667163 2.90968564047219 0.00763775889047716 0.145931583068534
"51" 1.12316775003995 2.04573090551433 0.0114425665500474 0.159912675511539
"52" 1.00536276950901 1.70669940185208 0.0100340757776257 0.189375472016364
"53" 0.571659668781948 2.06441218550472 0.0066024569288972 0.166844276670537
"54" 1.2121489153698 2.25374921668394 0.0080662385050938 0.16261673783926
"55" 0.396146637817856 1.66892210696578 0.0084530532931192 0.172028657462774
"56" 0.376463997627947 1.74268088046533 0.00757024406302648 0.156149696059343
