"alpha2" "upsilon" "psi" "sig" "p0" "d0"
"1" 1.01045434373973 0.631269387612506 0.909217027671306 2.50817605186714 0.00639152553320633 0.146200007925788
"2" 0.736850546896799 0.582976887327427 0.902732113136942 2.41256997351223 0.00566430605240646 0.131972290230713
"3" 0.832992783234254 0.607330795073293 0.902269125961576 2.16067116098783 0.00679260577177207 0.149535056462837
"4" 0.996319800135019 0.618673815886258 0.895785106322937 2.26798752059019 0.00619146897730313 0.141593961088775
"5" 0.949060127648935 0.600695305703357 0.902269476220681 2.23484301517244 0.00813605633437184 0.140553066250248
"6" 1.07160685917325 0.63168383998172 0.909680264807102 2.34248544778015 0.00727480401032879 0.137807636514087
"7" 1.29428502467324 0.654847574037034 0.906438246895815 2.22959330581348 0.00871259000042723 0.144720086674019
"8" 0.807327585434312 0.597683981696677 0.910606764603367 2.39321665746671 0.00626096001739829 0.129742931922802
"9" 0.88179827891794 0.616289000069759 0.904120536008045 2.26561860360663 0.00583795641911706 0.162555576157858
"10" 1.02147748405762 0.637284572872009 0.904586448761883 2.33244915616187 0.00560260928613016 0.159651887113638
"11" 0.974681325075286 0.61743832003808 0.903196078725454 2.33945834274955 0.00615012574307467 0.144617418729523
"12" 1.27375968514369 0.63655223483618 0.895321973960916 2.37372404151286 0.00726672989188595 0.132543683215722
"13" 1.15809022108487 0.641724896933129 0.900879868586585 2.21725542695507 0.00716175668645338 0.150502362548868
"14" 0.986527888063713 0.630810282460195 0.902268998444053 2.34355716831367 0.00696531676865115 0.142970856130746
"15" 0.795568058711334 0.603452021783032 0.895785820337458 2.21389645910244 0.00609226751732781 0.150620964924077
"16" 1.00848033139245 0.631416909380993 0.89300600180785 2.33123352797137 0.00670573263216936 0.150032495751029
"17" 1.11712471919677 0.632718640200139 0.897637022002915 2.38214889808843 0.00661883242232635 0.143319749157884
"18" 0.958123653832033 0.623277461091611 0.903196041434195 2.28444223812096 0.00597162472601722 0.148980375418764
"19" 0.963792035989255 0.627493952350369 0.896711257381729 2.30389836418126 0.00647036186255977 0.142410559918465
"20" 0.783744328395438 0.582194221655616 0.891617007667098 2.00752036879592 0.00746162137002914 0.168918683548963
"21" 0.993226174476646 0.630995703763719 0.891616494608166 2.32481205893323 0.00551060558516171 0.15540729589339
"22" 1.1441897760455 0.645930706633109 0.887910765757875 2.16620242634222 0.00953293901749145 0.131375072859434
"23" 0.990704532665824 0.626944419469832 0.900879938517619 2.19155558309333 0.00751473071697159 0.176974129665839
"24" 0.949945678488738 0.615422984279444 0.89393253524984 2.36919129776198 0.00635968501186468 0.14018608154774
"25" 1.15145690049415 0.648198002128701 0.893932817949172 2.20367179714898 0.00886155156519303 0.154217473063559
"26" 1.15103536157973 0.647897435256926 0.899027468952668 2.49188052305071 0.00666533086439596 0.149746807861055
"27" 1.20391647141739 0.653597551796311 0.907827105888761 2.34048406810394 0.00895962496024658 0.12287109000489
"28" 0.784176214772596 0.59022419124894 0.89578588965195 2.14135346776698 0.00651462147278452 0.162568454044454
"29" 0.904386750192185 0.612999045315339 0.898563795693003 2.05439389684762 0.00789672561669434 0.159156627293123
"30" 0.817932198898208 0.595881098087856 0.892080202202946 2.18865595696768 0.00682609264402218 0.136996535369276
"31" 1.05581343613552 0.643504259851103 0.9018061134583 2.21989847479952 0.00743333195027616 0.143340223484744
"32" 0.762126376567518 0.57489120295433 0.898564059614618 2.2005892199756 0.00836468113268295 0.124072277552739
"33" 0.914435032423673 0.609034914405463 0.897174610572359 2.35385035758324 0.00634945767698803 0.158012967073965
"34" 0.875311075770459 0.603117417648887 0.899027093149554 2.17025845564389 0.00636849463015152 0.14150391068724
"35" 1.00003303143061 0.622523441221 0.902269530882401 2.327245096103 0.00646992925564848 0.144846495452936
"36" 1.16485376489184 0.633630413209643 0.899025503654718 2.29057966636817 0.00810875002554269 0.136952388886391
"37" 1.24876389983519 0.649330158778481 0.911069229180292 2.49733450988557 0.00664646129935969 0.15608653600746
"38" 0.954320703696712 0.616494897375045 0.900416643353734 2.30790623345229 0.00749740125083676 0.137341475244108
"39" 1.04894386344371 0.631165653314362 0.8976377776775 2.35891701342022 0.00686488562849703 0.12700854596661
"40" 1.02528308770234 0.630869268715712 0.905048685489907 2.19097421752012 0.00702660188663947 0.164028989649904
"41" 0.891702527958441 0.613101703715442 0.904585118054895 2.14259693725778 0.00693176100811574 0.182693481951046
"42" 1.0025547999503 0.614773951644664 0.906900129368733 2.34858130274304 0.00558491817033304 0.139937556967313
"43" 0.821429176903727 0.603042012203636 0.901343135979385 2.19165572871571 0.00705373181538337 0.124194639319181
"44" 1.06552659010649 0.639080677225109 0.90319551348533 2.33141954158081 0.00741453620881377 0.146672400013018
"45" 0.833557913326349 0.602163968873702 0.901806130826139 2.36689479590669 0.00593288786102577 0.146169679465972
"46" 0.933729539873388 0.629211083441787 0.907826081574403 2.16846652275779 0.00774660477354575 0.151584851095557
"47" 0.835340644309661 0.59272695393168 0.90597466891804 2.22462177968276 0.0072264541637064 0.163321425523227
"48" 0.898565773835198 0.600349025899391 0.904122392176215 2.2939736791245 0.00540582602247474 0.155121838430667
"49" 1.2652581957818 0.652029201686827 0.90551260111867 2.53289974118204 0.00786565331167547 0.149273324965562
"50" 0.951278656127392 0.618250562937649 0.89671129815434 2.22055813954541 0.0066395359754777 0.140948264710676
"51" 1.04228992165045 0.629446840353306 0.901343435088817 2.49511446622451 0.00672186458768477 0.148607192327368
"52" 0.870136300047537 0.594390576776563 0.899491375756342 2.12388227339829 0.00770364625166984 0.157861235598076
"53" 1.05056485068572 0.627673912246879 0.903659152918046 2.21601419377191 0.00657666167635535 0.172226644374038
"54" 1.14101723993981 0.643089577056402 0.902732433523275 2.37381875472633 0.00696069735103103 0.145163109730897
"55" 0.979342389220896 0.620520894921134 0.904585207091937 2.32372725903474 0.00747307353959294 0.148388807834019
"56" 0.54868494445443 0.536910560508168 0.908754038921886 2.04639524797379 0.00724699767823697 0.146938448647261
"57" 1.01131728025987 0.612638208915218 0.902733187918715 2.2575859627723 0.00641504932262962 0.139722634511485
"58" 1.08975543224997 0.639808873316773 0.891151612264309 2.51101735845837 0.00519692958990818 0.151785072949915
"59" 1.01338672400722 0.626105698636337 0.900416466935667 2.24770170618826 0.00726305413058169 0.145566330891651
"60" 0.928540282396955 0.603836568555524 0.899490383294815 2.11726303599795 0.00869972078710484 0.149530468356885
"61" 1.2311407950918 0.655327186653734 0.905974924104217 2.30835757875554 0.0064567538607841 0.163828225723353
"62" 1.1136653032753 0.630960285578324 0.898100683550318 2.29039266524871 0.00732276500032545 0.143097228004653
"63" 1.05275622717707 0.633204546865917 0.905048549160757 2.26542823996184 0.00772961117562244 0.147950858552564
"64" 1.22581639228004 0.625916889743663 0.90968002089017 2.15827026413255 0.00825613180954208 0.153566318540091
"65" 0.89552075959578 0.611888537885611 0.899490401149892 2.19246402267293 0.00799770608462113 0.153729321784456
"66" 0.841188502047461 0.595975062680898 0.896248065917428 2.27923495052701 0.00641704763814837 0.149159684634478
"67" 0.969346648389176 0.620053434451802 0.911532261948026 2.25477037391915 0.00620951756003632 0.154052676702599
"68" 1.09417104749749 0.630190667914356 0.901343082281022 2.43689397152242 0.00717478941612897 0.145893098980943
"69" 0.651707708848291 0.557095654585255 0.90875384583738 2.05496079257684 0.00677950827018969 0.140739310534066
"70" 0.981353146517154 0.621543908764751 0.908290532099154 2.29024898747027 0.00649758501489723 0.16350039870575
"71" 0.852603859923137 0.606606660798851 0.909217140585341 2.56265474989294 0.00461244658842185 0.125287379850441
"72" 1.04698767178444 0.637938138595493 0.900416307417717 2.25609840019201 0.0074442329654186 0.165057991403515
"73" 0.976249762548597 0.640781650512987 0.890689702564833 2.081463529823 0.00876137450879166 0.155789810985662
"74" 0.787957429059685 0.572551788480012 0.906438405071193 1.9707693343546 0.00879887467379219 0.173479763559776
"75" 0.855336481018603 0.588115711311255 0.898563824258357 2.16081998197497 0.00687779678149041 0.167532011750404
