"alpha2" "upsilon" "psi" "sig" "p0" "d0"
"1" 0.790997372346963 2.28557176232201 0.9044003100795 2.60340626208283 0.0056727377784775 0.141010239892002
"2" 0.732691126625803 2.35540186949035 0.898471180056602 2.47510792250496 0.00525702405202682 0.134260446865554
"3" 0.819522732929353 2.37937616296093 0.896989281850252 2.41356526877525 0.00577100574133727 0.143395598462659
"4" 0.834521410258671 2.4046868974479 0.901158511937703 2.42404600004456 0.00626805919278894 0.150288181015339
"5" 0.561117343224695 2.05899589070459 0.898654903077286 2.37068164579359 0.00624317599814727 0.130059688168164
"6" 0.751207016095315 2.29136231328165 0.896803471112379 2.49183040770621 0.00655295097346159 0.155276583484596
"7" 0.855466602181126 2.36910081911209 0.903009726640708 2.53234309797486 0.00513757209973622 0.143092801418147
"8" 1.15117174838455 2.53465965227672 0.900508942310165 2.65612663737843 0.00716707026260092 0.12115528839485
"9" 0.916458549537762 2.42028756524189 0.902825819645185 2.56092790411154 0.00550115111786253 0.160025757211583
"10" 0.970614159595817 2.46459768693766 0.901528258722983 2.51079984460405 0.0058104048058401 0.165501512873911
