"alpha2" "upsilon" "psi" "sig" "p0" "d0"
"1" 1.17653642980534 2.47560164165537 0.901066001138323 2.74195248195162 0.0053835138964784 0.162606458843633
"2" 0.923246268674185 2.39063445999704 0.898100841921987 2.55510568600467 0.00550984227679869 0.155427764334023
"3" 0.590800278134692 2.20473990226093 0.903195853700213 2.26158597759541 0.00676115012850594 0.135486770712614
"4" 1.04390126541219 2.45114970715006 0.904122758438681 2.64808120126759 0.00517466912261855 0.144678010797742
"5" 0.612357696311134 2.17871873380964 0.902454861089681 2.27515694399984 0.00593160710518625 0.149061801407725
"6" 0.790714470475713 2.32281603964403 0.902084229540445 2.48755283218998 0.00600035727843707 0.133815203854747
"7" 0.743417216861678 2.30276764216339 0.892635431646039 2.52653100095679 0.00530762457425412 0.148294057038977
"8" 0.737000508450417 2.34697166211707 0.900694634756691 2.38994381271704 0.00584988909327408 0.159713595397346
"9" 0.724931730775034 2.27609582458115 0.90013755100841 2.36359217603497 0.00594296080527662 0.15375801441303
"10" 0.749353693356018 2.27337264394626 0.900509373607516 2.38661289191046 0.00632500146874939 0.158219152440316
