"alpha2" "upsilon" "psi" "sig" "p0" "d0"
"1" 0.627764025417734 2.23073301680593 0.902085999921303 2.47841236240271 0.00587569340898926 0.145251457260621
"2" 0.534112832556754 2.08113304553487 0.897915737987812 2.29885275489948 0.00608520198354106 0.15844760725857
"3" 0.830484010061377 2.29971812908435 0.899305057915369 2.59780987411992 0.00497013632401293 0.151555739919874
"4" 0.91496822410863 2.41869858301916 0.899861512624062 2.44710958485365 0.00631354174071497 0.173588492651177
"5" 0.673393625077121 2.31610734188401 0.897265297034444 2.42354089553495 0.00514212730056728 0.146388837994802
"6" 0.870510950179431 2.41106946366543 0.901621020085897 2.45039481806976 0.00583622767676134 0.152232749964092
"7" 0.783417274652664 2.36000151506723 0.899027769128074 2.45099052186353 0.00518737939386632 0.150632685387528
"8" 0.972950787786515 2.40580856067459 0.892820601517645 2.69314413476605 0.00524186959240991 0.162555204450937
"9" 1.02133648367754 2.49138637905975 0.897823053321182 2.57107793564584 0.00563824921534882 0.142582878684501
"10" 0.976558437872939 2.36230570245341 0.896248263325123 2.75310018254844 0.00512992545146657 0.154440270785915
