"alpha2" "upsilon" "psi" "sig" "p0" "d0"
"1" 0.797972606105826 2.36137072825023 0.896432730433064 2.3471895492219 0.00823758568173583 0.147174999737958
"2" 0.51411709953138 2.19935757969323 0.9010650197808 2.28509727638533 0.00580031373634413 0.159664365589743
"3" 0.897482798292106 2.43033176869839 0.897267500676373 2.47919972997579 0.00582440941352482 0.167077921707425
"4" 1.02331146246255 2.47127543728952 0.901343539396335 2.71851994928867 0.00514143784874477 0.146369976732699
"5" 0.825397112117064 2.32528219884516 0.902919197035532 2.56165181310569 0.0065758651580687 0.147137460944869
"6" 0.879751378609213 2.37540647645407 0.904773081748093 2.52733070931224 0.00580049605468047 0.140188129211988
"7" 0.795478851649187 2.33477209022942 0.902269347156912 2.41154421668508 0.00633426076155089 0.13751056796557
"8" 0.568615936830302 2.21087181605417 0.901157788861048 2.40087627516057 0.00506135058661995 0.14541260924215
"9" 0.983301041709823 2.4551792133348 0.903010339159644 2.60949966489964 0.00564030662346041 0.15621201623345
"10" 0.7415583388687 2.2842391702895 0.900138950687032 2.49977609700974 0.00567570383151434 0.134227430451457
