"alpha2" "upsilon" "psi" "sig" "p0" "d0"
"1" 0.756835026718509 2.34542099223324 0.900508811452231 2.47685158238248 0.00566847027456923 0.141285969808569
"2" 0.764126483889578 2.35312496015011 0.904677855736753 2.39049559633712 0.00581895774685632 0.13919408312282
"3" 0.421823750412339 2.16854144607596 0.904214617745117 2.23959250722275 0.00597004511307093 0.169856005261954
"4" 0.856099683857194 2.42688227363438 0.894673508425134 2.46093394106099 0.00640579589143367 0.132268452235313
"5" 0.79584374230248 2.28243708453482 0.893560926685953 2.50966185132508 0.00556967236037694 0.146536541936582
"6" 0.745297698438186 2.33254374643675 0.902270300368437 2.36184869788775 0.00600220464838237 0.149876661423642
"7" 0.629409218697431 2.24912895996368 0.900325304453772 2.3121669345146 0.00632832238832549 0.137714782709137
"8" 0.767309971304762 2.34411893937283 0.903380366741523 2.42778732484596 0.00586774546365994 0.151369889793686
"9" 0.883188562775718 2.37376563110995 0.898284386002643 2.45139007842734 0.00590469026979408 0.165941264420106
"10" 0.942668215167833 2.37591892724455 0.896988933079204 2.67685150172208 0.00501606632806824 0.160534656564373
