"alpha2" "upsilon" "psi" "sig" "p0" "d0"
"1" 0.825295627550302 2.33765976080045 0.894023865388223 2.47953311716711 0.00475790973870501 0.143221676212929
"2" 0.909371346635439 2.38639866048977 0.901620655317589 2.61667600070616 0.00504256492341 0.141142810058556
"3" 0.602114649450154 2.19939895643318 0.89856281557642 2.37263575797818 0.00616896085530428 0.129141146743131
"4" 0.754534218291762 2.30256018863389 0.897358882071388 2.40862891740981 0.00649597646818205 0.171466329391429
"5" 0.886638966592687 2.41272305197559 0.902732694369156 2.5365437637601 0.00616036244787264 0.142656720059265
"6" 0.685811818891498 2.22118710820884 0.896525854552402 2.49464540988461 0.00604434287357094 0.150530024039123
"7" 0.59070250958975 2.13233879494828 0.90060143863918 2.32884756325942 0.00664233662980607 0.154221462707614
"8" 0.866955285573664 2.43647148644509 0.903288816328117 2.42972556369697 0.00618479191306802 0.15124488145487
"9" 0.771553641865052 2.31499673723963 0.90328921457147 2.40692311035198 0.00584151148251283 0.141678756896766
"10" 0.693114201223596 2.25611459766015 0.899212276216702 2.5914705963449 0.00599434126312678 0.134749075609373
