"alpha2" "upsilon" "psi" "sig" "p0" "d0"
"1" 0.790997372346963 2.28557176232201 0.9044003100795 2.60340626208283 0.0056727377784775 0.141010239892002
"2" 0.732691126625803 2.35540186949035 0.898471180056602 2.47510792250496 0.00525702405202682 0.134260446865554
"3" 0.819522732929353 2.37937616296093 0.896989281850252 2.41356526877525 0.00577100574133727 0.143395598462659
"4" 0.834521410258671 2.4046868974479 0.901158511937703 2.42404600004456 0.00626805919278894 0.150288181015339
"5" 0.561117343224695 2.05899589070459 0.898654903077286 2.37068164579359 0.00624317599814727 0.130059688168164
"6" 0.751207016095315 2.29136231328165 0.896803471112379 2.49183040770621 0.00655295097346159 0.155276583484596
"7" 0.855466602181126 2.36910081911209 0.903009726640708 2.53234309797486 0.00513757209973622 0.143092801418147
"8" 1.15117174838455 2.53465965227672 0.900508942310165 2.65612663737843 0.00716707026260092 0.12115528839485
"9" 0.916458549537762 2.42028756524189 0.902825819645185 2.56092790411154 0.00550115111786253 0.160025757211583
"10" 0.970614159595817 2.46459768693766 0.901528258722983 2.51079984460405 0.0058104048058401 0.165501512873911
"11" 0.680779262223963 2.18220305639667 0.899489955406424 2.50095163344153 0.00526959666104529 0.125772615455686
"12" 0.838788283996967 2.37981846260982 0.900972369466741 2.52366613222854 0.00529361285323939 0.126090870652127
"13" 0.887292417240274 2.38250058361954 0.897267679399704 2.56950861648496 0.00466711246486006 0.150143568166552
"14" 0.490069229268721 2.22083023400256 0.893839575622562 2.35203300900953 0.00525894649215464 0.149775029876944
"15" 1.06274905631328 2.49263809586549 0.897545210392274 2.68306751175222 0.00549079148085237 0.135673448308461
"16" 0.550862683151072 2.19561954952069 0.904308599451958 2.3256464142203 0.00513835076300201 0.147137838758541
"17" 0.900258608318502 2.39407240036857 0.904400112174907 2.56460452205128 0.00541689273597342 0.133699652844472
"18" 1.0476323310364 2.47683664584034 0.895228728469112 2.57948236007894 0.00529901257301314 0.155610441939495
"19" 0.666166991957686 2.29714025464093 0.900601999448764 2.4569197867248 0.0057753611854091 0.135776074560782
"20" 0.748443770088926 2.32273436043703 0.900323989394272 2.42807002406622 0.00535052081980701 0.163613627340639
"21" 0.756835026718509 2.34542099223324 0.900508811452231 2.47685158238248 0.00566847027456923 0.141285969808569
"22" 0.764126483889578 2.35312496015011 0.904677855736753 2.39049559633712 0.00581895774685632 0.13919408312282
"23" 0.421823750412339 2.16854144607596 0.904214617745117 2.23959250722275 0.00597004511307093 0.169856005261954
"24" 0.856099683857194 2.42688227363438 0.894673508425134 2.46093394106099 0.00640579589143367 0.132268452235313
