"alpha2" "sig" "p0" "d0"
"81" 1.0051132439318 1.83249726873999 0.103844382620803 0.153055204908191
"82" 0.602659637513682 1.62739037652471 0.0967342909567173 0.170047575959559
"83" 0.690569169040281 1.67546479503993 0.0991908470345893 0.159271131605162
"84" 0.913663098814796 1.80838709397905 0.0973120863348927 0.163418329008349
"85" 1.22525011464809 1.86002183005012 0.0930518912006616 0.162008728103889
"86" 0.616824514755872 1.64134955146551 0.106187943426328 0.163342131825305
"87" 0.464140799419097 1.59224657271187 0.102487530327787 0.165527176422051
"88" 0.470795732796779 1.62268494991764 0.0932455755296666 0.160946461460329
"89" 0.57650391404737 1.64685789786184 0.10062883201309 0.161274305447936
"90" 0.708364671586959 1.68045374798608 0.104742902580502 0.157405782876545
"91" 0.402216271845219 1.56934556023643 0.104723595105807 0.161829743426724
"92" 0.819271870119282 1.73231989943907 0.0957385539359833 0.164784172569977
"93" 0.896186131456178 1.77319193977998 0.0934390391021871 0.160919164286221
"94" 0.425800906743709 1.63008893268066 0.0895017811878591 0.158358863911602
"95" 0.480103476535818 1.57338176911234 0.105309835344791 0.154938756606022
"96" 0.874025036635937 1.76782742886194 0.103362598434631 0.15853041783403
"97" 0.654908167264769 1.62844119669904 0.100080634470232 0.16995016993717
"98" 0.848511549385565 1.71997885433376 0.0967287023837715 0.152913130402221
"99" 0.701816633012085 1.6782175161792 0.102124735816416 0.155499017855525
"100" 0.953853307906663 1.76177345928957 0.113907528025506 0.159349128955586
