"alpha2" "sig" "p0" "d0"
"1" 0.427253659258382 1.60630711560943 0.0988305628840526 0.159883042311631
"2" 0.777019632905409 1.73972429583687 0.0891253311522335 0.16284082761229
"3" 0.918929280395651 1.75457672180391 0.0961813002216443 0.158153912141551
"4" 0.633093404517457 1.66655048260222 0.0972342103473089 0.158308137494734
"5" 0.439831049757657 1.4921119328818 0.120895050454796 0.154434938620188
"6" 0.804210670221779 1.70290063690179 0.109088664618884 0.161452255885934
"7" 0.729571624351621 1.71972786701006 0.0978085508034636 0.159499945873074
"8" 0.567829121545374 1.62889300589426 0.10139163671738 0.156389452668767
"9" 0.75975653571425 1.70719104145296 0.106832328061306 0.159946167681008
"10" 0.616385903066847 1.68389397510741 0.0938322558598993 0.148554481239154
"11" 0.592330695888605 1.64284094738052 0.105646839152006 0.161878174480636
"12" 0.818894329325968 1.77602508189324 0.0898647301139191 0.157273754663278
"13" 0.669219945157012 1.67121520734593 0.0949686395641579 0.163088698153003
"14" 0.623237357250914 1.6840250984453 0.0943296539120414 0.153705177237127
"15" 0.391776927466413 1.61633054258281 0.0930135555410805 0.152161046372081
"16" 0.540941894902888 1.63874908001482 0.0996501267284264 0.154519599150754
"17" 0.631409002918285 1.69480522632079 0.0983910485182118 0.15435827797495
"18" 1.13754916754459 1.83937616581884 0.0931932640046887 0.150072452332006
"19" 0.793595707968077 1.72880708486355 0.0955775407305779 0.156702807540134
"20" 0.874354194487035 1.72379801217888 0.10284896448944 0.164411809339786
"21" 0.714459617906389 1.70739385718161 0.0949228675030212 0.15878238135039
"22" 0.486100023239255 1.60462144573073 0.100944092510925 0.15265716719969
"23" 0.769015804475184 1.71569080118759 0.10719144228621 0.16936126051921
"24" 0.593933881276785 1.67368298308208 0.0944956042801824 0.156747067221028
"25" 0.885829519625429 1.77374226944983 0.108295919630507 0.151358277358496
"26" 0.524361608353992 1.60872115097819 0.106702379509114 0.158015249660808
"27" 0.508079601489889 1.56549823500096 0.1078933994297 0.158115047812362
"28" 0.723923929819883 1.70089230864252 0.0991142903227504 0.157866655381541
"29" 0.60040740200462 1.6496708441067 0.103075265956636 0.168633335997383
"30" 0.905431770924303 1.77481039463177 0.0979156426091532 0.154393810187119
"31" 0.512839648958253 1.58036648267974 0.105273510252314 0.155971009870405
"32" 1.01255899133642 1.82170680522087 0.118622579672901 0.148847580162037
"33" 0.465970812990033 1.54848105801432 0.108114955303445 0.158075777718002
"34" 0.751913019264714 1.7368146641161 0.0987451077030642 0.155699883767335
"35" 0.471074916749371 1.61884141687794 0.0963278774453096 0.156877514540781
"36" 0.650899826181336 1.66513093991061 0.0987565358024114 0.154873738081652
"37" 0.760812758410349 1.69683620296653 0.0968052714285011 0.162021017509771
"38" 0.827899361956602 1.73914210047281 0.111661073602879 0.148365186618335
"39" 0.676155376011465 1.66473151553002 0.103435923978589 0.163618465365742
"40" 0.434121426442225 1.62668596989834 0.0935902403583823 0.162692473965706
"41" 0.675371475143476 1.68722864572974 0.0993308677371701 0.168157795548588
"42" 0.80852835838131 1.71483768984568 0.105362647726364 0.161343720353636
"43" 0.449784398312848 1.58670766393611 0.095624174877136 0.152346482617656
"44" 0.447172414065127 1.59628354027297 0.103355677591913 0.161862565192932
"45" 0.577543849471149 1.66016956826945 0.0995274947600834 0.156474002512806
"46" 0.611377962819048 1.64360780186052 0.0949240746429499 0.160678275907804
"47" 0.665800014499545 1.64405070383094 0.107660817116802 0.157704839513334
"48" 0.881277951016454 1.74695386544681 0.093838560643593 0.163920437908983
"49" 0.54702887260891 1.63465511074602 0.109083109557205 0.158749283601301
"50" 0.607658832136192 1.64927017693832 0.102350712468301 0.163246515682879
"51" 0.624305476784136 1.63869066785119 0.106220634396831 0.162412058804666
"52" 0.725013863676532 1.70792750593825 0.101280713768325 0.159916929211472
