"x" "y" "id" "times"
"23627" 25.875 22.375 11 2027
"23628" 25.625 22.625 11 2028
"23629" 25.875 22.875 11 2029
"23630" 26.375 22.625 11 2030
"23631" 26.625 21.625 11 2031
"23632" 26.375 21.625 11 2032
"23633" 26.125 21.625 11 2033
"23634" 26.875 21.125 11 2034
"23635" 26.875 21.875 11 2035
"23636" 26.125 20.875 11 2036
"23637" 26.125 20.875 11 2037
"23638" 26.625 21.375 11 2038
"23639" 26.375 21.625 11 2039
"23640" 26.625 21.875 11 2040
"23641" 27.625 21.125 11 2041
"23642" 28.375 21.375 11 2042
"23643" 27.125 21.875 11 2043
"23644" 26.875 21.875 11 2044
"23645" 27.125 22.625 11 2045
"23646" 26.375 22.875 11 2046
"23647" 25.875 22.875 11 2047
"23648" 26.125 23.875 11 2048
"23649" 25.875 24.375 11 2049
"23650" 25.375 23.875 11 2050
"23651" 25.375 23.875 11 2051
"23652" 25.625 23.875 11 2052
"23653" 25.375 24.125 11 2053
"23654" 25.375 22.875 11 2054
"23655" 24.875 22.375 11 2055
"23656" 25.125 22.375 11 2056
"23657" 24.625 21.875 11 2057
"23658" 24.375 21.375 11 2058
"23659" 23.375 21.375 11 2059
"23660" 23.375 21.875 11 2060
"23661" 22.625 22.125 11 2061
"23662" 23.125 22.875 11 2062
"23663" 22.375 22.375 11 2063
"23664" 23.625 22.375 11 2064
"23665" 23.625 22.375 11 2065
"23666" 23.875 23.375 11 2066
"23667" 23.875 23.125 11 2067
"23668" 24.125 23.875 11 2068
"23669" 25.625 23.375 11 2069
"23670" 25.125 22.125 11 2070
"23671" 25.125 22.125 11 2071
"23672" 24.625 21.875 11 2072
"23673" 25.375 21.875 11 2073
"23674" 25.875 21.125 11 2074
"23675" 25.875 21.875 11 2075
"23676" 25.625 22.375 11 2076
"23677" 25.375 22.875 11 2077
"23678" 25.625 22.125 11 2078
"23679" 24.875 22.625 11 2079
"23680" 24.625 22.625 11 2080
"23681" 23.125 22.375 11 2081
"23682" 23.375 21.875 11 2082
"23683" 23.625 21.375 11 2083
"23684" 23.625 21.375 11 2084
"23685" 24.375 21.625 11 2085
"23686" 23.375 21.875 11 2086
"23687" 22.625 22.375 11 2087
"23688" 22.375 22.125 11 2088
"23689" 22.125 22.375 11 2089
"23690" 21.125 21.875 11 2090
"23691" 20.875 22.125 11 2091
"23692" 21.125 22.375 11 2092
"23693" 22.125 22.125 11 2093
"23694" 21.625 21.625 11 2094
"23695" 21.375 21.875 11 2095
"23696" 21.375 21.875 11 2096
"23697" 22.125 22.375 11 2097
"23698" 22.125 22.375 11 2098
"23699" 23.125 22.875 11 2099
"23700" 23.125 22.375 11 2100
"23701" 23.375 22.625 11 2101
"23702" 23.125 22.625 11 2102
"23703" 23.625 22.875 11 2103
"23704" 23.875 23.125 11 2104
"23705" 25.875 23.875 11 2105
"23706" 25.875 23.375 11 2106
"23707" 25.875 23.375 11 2107
"23708" 24.625 23.875 11 2108
"23709" 22.875 24.125 11 2109
"23710" 22.875 24.125 11 2110
"23711" 22.625 22.875 11 2111
"23712" 23.625 22.375 11 2112
"23713" 24.125 20.875 11 2113
"23714" 23.875 20.875 11 2114
"23715" 24.375 21.375 11 2115
"23716" 24.125 21.625 11 2116
"23717" 25.125 21.625 11 2117
"23718" 24.125 22.125 11 2118
"23719" 23.375 22.375 11 2119
"23720" 23.125 22.625 11 2120
"23721" 24.125 22.125 11 2121
"23722" 24.125 22.375 11 2122
"23723" 24.375 22.125 11 2123
"23724" 23.875 22.125 11 2124
"23725" 24.375 22.375 11 2125
"23726" 23.875 21.875 11 2126
"23727" 24.125 22.625 11 2127
"23728" 24.125 23.125 11 2128
"23729" 24.375 23.125 11 2129
"23730" 24.875 23.375 11 2130
"23731" 24.375 24.125 11 2131
"23732" 24.875 24.375 11 2132
"23733" 23.875 24.625 11 2133
"23734" 23.875 25.125 11 2134
"23735" 24.125 25.375 11 2135
"23736" 24.125 25.625 11 2136
"23737" 24.125 25.625 11 2137
"23738" 24.625 25.125 11 2138
"23739" 24.625 25.125 11 2139
"23740" 23.875 25.375 11 2140
"23741" 24.375 24.875 11 2141
"23742" 24.375 25.375 11 2142
"23743" 23.875 26.125 11 2143
"23744" 24.625 25.625 11 2144
"23745" 23.875 25.875 11 2145
"23746" 24.625 25.125 11 2146
"23747" 25.125 23.625 11 2147
"23748" 24.375 23.125 11 2148
"23749" 24.125 22.625 11 2149
"23750" 23.625 23.125 11 2150
"23751" 24.125 22.875 11 2151
"23752" 24.875 22.625 11 2152
"23753" 25.125 22.875 11 2153
"23754" 25.125 23.125 11 2154
"23755" 25.125 22.875 11 2155
"23756" 24.875 22.375 11 2156
"23757" 24.875 22.125 11 2157
"23758" 24.375 22.875 11 2158
"23759" 23.375 23.375 11 2159
"23760" 23.875 23.125 11 2160
"23761" 15.625 27.625 12 1
"23762" 15.875 27.875 12 2
"23763" 15.625 28.125 12 3
"23764" 15.625 28.125 12 4
"23765" 16.375 27.125 12 5
"23766" 15.875 28.375 12 6
"23767" 15.375 28.125 12 7
"23768" 16.125 28.125 12 8
"23769" 15.625 28.625 12 9
"23770" 15.125 28.875 12 10
"23771" 15.375 28.875 12 11
"23772" 15.875 28.625 12 12
"23773" 16.125 28.625 12 13
"23774" 16.125 29.375 12 14
"23775" 16.625 29.375 12 15
"23776" 17.625 28.875 12 16
"23777" 16.875 29.125 12 17
"23778" 16.375 29.375 12 18
"23779" 16.375 29.375 12 19
"23780" 17.125 28.875 12 20
"23781" 17.125 28.875 12 21
"23782" 18.375 30.125 12 22
"23783" 18.125 29.625 12 23
"23784" 18.125 29.625 12 24
"23785" 18.375 29.125 12 25
"23786" 18.375 29.125 12 26
"23787" 18.125 28.625 12 27
"23788" 18.625 28.875 12 28
"23789" 19.125 29.875 12 29
"23790" 18.625 29.625 12 30
"23791" 18.375 30.625 12 31
"23792" 19.125 30.375 12 32
"23793" 19.375 29.625 12 33
"23794" 19.125 31.125 12 34
"23795" 19.375 30.625 12 35
"23796" 18.375 30.125 12 36
"23797" 18.625 30.875 12 37
"23798" 17.875 30.375 12 38
"23799" 17.375 30.875 12 39
"23800" 16.375 31.375 12 40
"23801" 16.375 31.125 12 41
"23802" 16.625 30.625 12 42
"23803" 16.125 29.625 12 43
"23804" 16.125 29.625 12 44
"23805" 16.875 29.625 12 45
"23806" 16.375 29.375 12 46
"23807" 16.125 29.875 12 47
"23808" 17.125 28.625 12 48
"23809" 16.375 27.125 12 49
"23810" 15.875 26.375 12 50
"23811" 16.375 26.375 12 51
"23812" 16.625 26.625 12 52
"23813" 17.625 26.875 12 53
"23814" 18.125 27.875 12 54
"23815" 18.375 27.875 12 55
"23816" 18.625 26.125 12 56
"23817" 19.125 26.625 12 57
"23818" 18.125 26.875 12 58
"23819" 18.875 26.625 12 59
"23820" 20.125 26.625 12 60
"23821" 20.375 26.875 12 61
"23822" 20.375 26.375 12 62
"23823" 20.625 27.125 12 63
"23824" 19.875 27.125 12 64
"23825" 20.125 26.625 12 65
"23826" 19.875 27.375 12 66
"23827" 19.875 27.875 12 67
"23828" 20.125 27.625 12 68
"23829" 20.125 27.125 12 69
"23830" 20.125 26.625 12 70
"23831" 19.125 27.375 12 71
"23832" 19.375 27.875 12 72
"23833" 20.125 28.125 12 73
"23834" 20.125 28.625 12 74
"23835" 20.375 29.375 12 75
"23836" 19.875 29.625 12 76
"23837" 19.625 29.625 12 77
"23838" 19.375 29.875 12 78
"23839" 18.875 29.125 12 79
"23840" 19.375 29.125 12 80
"23841" 18.875 29.125 12 81
"23842" 18.625 30.125 12 82
"23843" 18.875 30.125 12 83
"23844" 18.125 29.875 12 84
"23845" 17.625 29.125 12 85
"23846" 17.375 29.375 12 86
"23847" 16.375 28.875 12 87
"23848" 15.625 28.375 12 88
"23849" 14.875 27.875 12 89
"23850" 15.875 27.625 12 90
"23851" 16.125 28.125 12 91
"23852" 15.375 28.375 12 92
"23853" 15.125 28.125 12 93
"23854" 16.375 27.875 12 94
"23855" 16.625 27.625 12 95
"23856" 16.625 27.625 12 96
"23857" 16.375 27.375 12 97
"23858" 16.625 27.875 12 98
"23859" 16.125 27.875 12 99
"23860" 16.125 27.375 12 100
"23861" 16.625 27.375 12 101
"23862" 16.375 27.125 12 102
"23863" 16.125 27.375 12 103
"23864" 16.375 27.625 12 104
"23865" 15.375 27.125 12 105
"23866" 15.375 27.125 12 106
"23867" 15.875 26.875 12 107
"23868" 16.875 26.625 12 108
"23869" 16.625 26.625 12 109
"23870" 15.875 27.625 12 110
"23871" 15.875 26.875 12 111
"23872" 16.375 27.375 12 112
"23873" 15.875 28.125 12 113
"23874" 15.875 27.875 12 114
"23875" 16.375 27.375 12 115
"23876" 15.625 27.375 12 116
"23877" 15.625 27.375 12 117
"23878" 15.125 27.125 12 118
"23879" 15.125 27.875 12 119
"23880" 15.375 28.375 12 120
"23881" 15.375 28.375 12 121
"23882" 14.625 28.875 12 122
"23883" 13.875 28.875 12 123
"23884" 13.625 29.375 12 124
"23885" 13.375 29.875 12 125
"23886" 13.375 29.625 12 126
"23887" 13.625 29.375 12 127
"23888" 13.625 29.375 12 128
"23889" 13.625 29.625 12 129
"23890" 14.125 29.875 12 130
"23891" 14.125 29.625 12 131
"23892" 14.375 29.875 12 132
"23893" 13.625 29.625 12 133
"23894" 13.875 28.625 12 134
"23895" 13.875 28.125 12 135
"23896" 14.125 27.625 12 136
"23897" 14.375 27.375 12 137
"23898" 14.125 26.875 12 138
"23899" 14.875 26.875 12 139
"23900" 15.125 26.625 12 140
"23901" 14.125 26.625 12 141
"23902" 13.625 27.125 12 142
"23903" 14.125 26.875 12 143
"23904" 14.625 26.625 12 144
"23905" 14.625 26.625 12 145
"23906" 14.875 26.375 12 146
"23907" 16.125 27.375 12 147
"23908" 16.875 26.875 12 148
"23909" 16.375 27.625 12 149
"23910" 15.125 27.375 12 150
"23911" 15.375 26.375 12 151
"23912" 15.125 26.375 12 152
"23913" 15.125 26.375 12 153
"23914" 14.875 26.875 12 154
"23915" 15.375 27.625 12 155
"23916" 15.375 27.375 12 156
"23917" 15.375 27.625 12 157
"23918" 15.875 28.125 12 158
"23919" 16.375 28.125 12 159
"23920" 17.125 28.125 12 160
"23921" 16.125 27.625 12 161
"23922" 16.375 27.375 12 162
"23923" 17.375 27.875 12 163
"23924" 17.875 27.875 12 164
"23925" 17.625 27.625 12 165
"23926" 16.875 28.375 12 166
"23927" 16.875 28.125 12 167
"23928" 16.125 27.625 12 168
"23929" 16.875 26.875 12 169
"23930" 16.875 28.625 12 170
"23931" 17.375 28.375 12 171
"23932" 18.375 29.125 12 172
"23933" 16.875 27.875 12 173
"23934" 16.625 28.625 12 174
"23935" 16.125 28.125 12 175
"23936" 16.875 27.625 12 176
"23937" 16.875 27.625 12 177
"23938" 17.125 28.625 12 178
"23939" 16.625 28.625 12 179
"23940" 16.125 28.375 12 180
"23941" 16.875 28.125 12 181
"23942" 17.625 27.625 12 182
"23943" 17.625 27.625 12 183
"23944" 17.125 27.125 12 184
"23945" 17.875 26.625 12 185
"23946" 17.875 26.625 12 186
"23947" 18.625 26.375 12 187
"23948" 18.375 26.625 12 188
"23949" 18.125 27.625 12 189
"23950" 16.375 28.875 12 190
"23951" 17.625 28.125 12 191
"23952" 16.625 27.875 12 192
"23953" 16.375 29.375 12 193
"23954" 16.875 29.625 12 194
"23955" 18.125 28.625 12 195
"23956" 17.625 27.125 12 196
"23957" 16.625 27.375 12 197
"23958" 16.375 27.375 12 198
"23959" 15.125 28.125 12 199
"23960" 15.625 27.625 12 200
"23961" 15.875 27.625 12 201
"23962" 16.625 27.375 12 202
"23963" 16.625 27.375 12 203
"23964" 16.875 27.875 12 204
"23965" 17.375 27.875 12 205
"23966" 16.125 28.625 12 206
"23967" 17.125 28.625 12 207
"23968" 16.375 28.125 12 208
"23969" 16.625 27.375 12 209
"23970" 16.875 27.625 12 210
"23971" 16.625 27.375 12 211
"23972" 16.625 27.375 12 212
"23973" 16.875 28.125 12 213
"23974" 17.375 28.875 12 214
"23975" 17.125 27.875 12 215
"23976" 17.125 28.875 12 216
"23977" 16.375 28.375 12 217
"23978" 16.625 27.625 12 218
"23979" 15.875 26.625 12 219
"23980" 15.375 26.375 12 220
"23981" 15.125 26.375 12 221
"23982" 15.625 26.875 12 222
"23983" 16.625 27.125 12 223
"23984" 15.875 26.125 12 224
"23985" 15.625 26.625 12 225
"23986" 15.875 27.375 12 226
"23987" 15.875 27.375 12 227
"23988" 15.875 26.875 12 228
"23989" 16.125 27.125 12 229
"23990" 15.875 27.625 12 230
"23991" 15.875 27.375 12 231
"23992" 16.875 27.125 12 232
"23993" 17.375 27.875 12 233
"23994" 17.625 28.375 12 234
"23995" 19.125 28.375 12 235
"23996" 19.125 28.875 12 236
"23997" 19.125 28.875 12 237
"23998" 19.125 28.625 12 238
"23999" 19.125 29.125 12 239
"24000" 19.375 28.875 12 240
"24001" 19.125 28.875 12 241
"24002" 18.875 29.625 12 242
"24003" 19.125 29.375 12 243
"24004" 18.375 30.375 12 244
"24005" 18.125 30.125 12 245
"24006" 17.375 29.875 12 246
"24007" 17.375 29.375 12 247
"24008" 18.125 28.875 12 248
"24009" 18.375 28.375 12 249
"24010" 17.125 28.875 12 250
"24011" 16.875 28.875 12 251
"24012" 16.875 29.125 12 252
"24013" 17.625 30.375 12 253
"24014" 17.125 29.125 12 254
"24015" 17.125 27.875 12 255
"24016" 16.875 27.125 12 256
"24017" 17.125 27.125 12 257
"24018" 16.875 26.875 12 258
"24019" 17.125 26.625 12 259
"24020" 17.125 26.125 12 260
"24021" 16.875 26.125 12 261
"24022" 15.875 26.625 12 262
"24023" 16.625 26.375 12 263
"24024" 17.625 26.375 12 264
"24025" 16.625 26.625 12 265
"24026" 16.125 26.375 12 266
"24027" 16.125 26.375 12 267
"24028" 15.625 27.125 12 268
"24029" 14.875 27.375 12 269
"24030" 15.375 27.125 12 270
"24031" 16.125 28.125 12 271
"24032" 15.625 28.875 12 272
"24033" 16.625 29.375 12 273
"24034" 16.125 28.875 12 274
"24035" 16.375 28.875 12 275
"24036" 16.875 28.125 12 276
"24037" 16.875 28.625 12 277
"24038" 17.625 28.625 12 278
"24039" 17.125 27.625 12 279
"24040" 17.375 28.625 12 280
"24041" 16.625 28.875 12 281
"24042" 16.375 27.875 12 282
"24043" 16.875 28.125 12 283
"24044" 16.375 28.625 12 284
"24045" 15.625 28.625 12 285
"24046" 15.875 28.125 12 286
"24047" 15.375 27.875 12 287
"24048" 16.375 27.375 12 288
"24049" 15.875 27.625 12 289
"24050" 17.375 28.875 12 290
"24051" 18.125 28.375 12 291
"24052" 18.125 28.625 12 292
"24053" 17.875 28.875 12 293
"24054" 17.625 28.625 12 294
"24055" 17.125 28.125 12 295
"24056" 17.125 28.125 12 296
"24057" 16.875 27.625 12 297
"24058" 17.625 27.375 12 298
"24059" 17.375 27.875 12 299
"24060" 17.375 27.875 12 300
"24061" 17.375 27.875 12 301
"24062" 17.625 27.375 12 302
"24063" 17.875 28.625 12 303
"24064" 18.875 28.625 12 304
"24065" 17.625 28.625 12 305
"24066" 17.625 29.625 12 306
"24067" 17.875 29.625 12 307
"24068" 17.875 28.375 12 308
"24069" 16.375 27.375 12 309
"24070" 16.625 27.125 12 310
"24071" 16.125 26.875 12 311
"24072" 15.625 27.125 12 312
"24073" 15.375 27.375 12 313
"24074" 15.875 27.375 12 314
"24075" 15.875 27.875 12 315
"24076" 16.125 27.875 12 316
"24077" 16.125 27.875 12 317
"24078" 16.625 27.625 12 318
"24079" 15.875 26.875 12 319
"24080" 16.875 26.625 12 320
"24081" 16.875 26.625 12 321
"24082" 16.625 26.625 12 322
"24083" 15.875 25.625 12 323
"24084" 15.125 25.625 12 324
"24085" 15.375 25.875 12 325
"24086" 15.375 25.875 12 326
"24087" 15.375 25.875 12 327
"24088" 15.375 26.125 12 328
"24089" 15.625 26.625 12 329
"24090" 15.875 27.125 12 330
"24091" 17.125 27.625 12 331
"24092" 16.125 27.375 12 332
"24093" 16.125 26.875 12 333
"24094" 15.625 26.375 12 334
"24095" 14.875 26.375 12 335
"24096" 14.375 26.875 12 336
"24097" 15.375 27.625 12 337
"24098" 15.125 27.125 12 338
"24099" 15.125 27.625 12 339
"24100" 16.625 26.625 12 340
"24101" 16.625 27.375 12 341
"24102" 17.125 28.125 12 342
"24103" 17.125 27.875 12 343
"24104" 17.125 27.625 12 344
"24105" 16.625 27.375 12 345
"24106" 16.375 27.625 12 346
"24107" 16.625 27.875 12 347
"24108" 16.625 28.625 12 348
"24109" 17.375 29.125 12 349
"24110" 17.625 29.875 12 350
"24111" 17.625 30.125 12 351
"24112" 16.875 29.875 12 352
"24113" 17.375 29.125 12 353
"24114" 16.875 27.125 12 354
"24115" 17.625 26.875 12 355
"24116" 17.625 27.125 12 356
"24117" 17.625 25.875 12 357
"24118" 17.375 26.125 12 358
"24119" 18.625 26.625 12 359
"24120" 17.125 26.625 12 360
"24121" 18.125 26.875 12 361
"24122" 17.625 27.375 12 362
"24123" 16.375 28.125 12 363
"24124" 17.125 28.125 12 364
"24125" 17.125 27.625 12 365
"24126" 15.875 27.125 12 366
"24127" 15.625 26.625 12 367
"24128" 14.875 26.375 12 368
"24129" 15.375 26.625 12 369
"24130" 14.875 27.625 12 370
"24131" 15.375 28.125 12 371
"24132" 14.875 28.125 12 372
"24133" 14.625 27.625 12 373
"24134" 15.125 27.625 12 374
"24135" 15.625 27.625 12 375
"24136" 15.625 27.625 12 376
"24137" 15.625 27.125 12 377
"24138" 15.625 27.375 12 378
"24139" 15.625 27.375 12 379
"24140" 16.375 27.125 12 380
"24141" 15.625 27.625 12 381
"24142" 15.125 27.125 12 382
"24143" 15.625 27.375 12 383
"24144" 14.875 27.875 12 384
"24145" 14.625 28.125 12 385
"24146" 14.375 28.375 12 386
"24147" 14.875 27.875 12 387
"24148" 14.875 27.875 12 388
"24149" 14.625 27.875 12 389
"24150" 15.125 27.875 12 390
"24151" 15.875 27.375 12 391
"24152" 16.375 27.625 12 392
"24153" 15.875 26.625 12 393
"24154" 16.125 27.875 12 394
"24155" 16.375 27.875 12 395
"24156" 15.875 27.375 12 396
"24157" 15.875 26.625 12 397
"24158" 16.875 28.375 12 398
"24159" 17.125 29.125 12 399
"24160" 17.125 28.125 12 400
"24161" 17.875 27.625 12 401
"24162" 17.125 27.625 12 402
"24163" 18.625 27.125 12 403
"24164" 18.375 27.375 12 404
"24165" 17.875 27.875 12 405
"24166" 17.875 27.625 12 406
"24167" 18.875 27.625 12 407
"24168" 18.125 27.375 12 408
"24169" 17.875 27.375 12 409
"24170" 17.875 27.375 12 410
"24171" 18.375 27.375 12 411
"24172" 17.875 26.375 12 412
"24173" 17.875 26.375 12 413
"24174" 18.375 26.625 12 414
"24175" 17.875 26.625 12 415
"24176" 18.125 27.125 12 416
"24177" 18.625 26.875 12 417
"24178" 18.625 26.375 12 418
"24179" 17.875 26.875 12 419
"24180" 16.375 26.375 12 420
"24181" 17.125 26.375 12 421
"24182" 16.625 26.625 12 422
"24183" 17.375 26.875 12 423
"24184" 16.875 25.625 12 424
"24185" 17.625 26.375 12 425
"24186" 15.875 26.375 12 426
"24187" 15.125 26.125 12 427
"24188" 15.125 25.875 12 428
"24189" 14.875 25.375 12 429
"24190" 14.625 25.625 12 430
"24191" 14.125 25.375 12 431
"24192" 13.875 25.125 12 432
"24193" 13.875 25.125 12 433
"24194" 13.875 25.125 12 434
"24195" 14.125 24.375 12 435
"24196" 15.125 23.875 12 436
"24197" 15.125 23.875 12 437
"24198" 15.875 24.375 12 438
"24199" 16.125 24.375 12 439
"24200" 14.875 24.375 12 440
"24201" 14.625 24.625 12 441
"24202" 15.625 24.625 12 442
"24203" 15.375 24.875 12 443
"24204" 14.875 24.625 12 444
"24205" 14.875 25.125 12 445
"24206" 14.875 24.375 12 446
"24207" 14.125 23.875 12 447
"24208" 14.625 23.625 12 448
"24209" 14.875 23.625 12 449
"24210" 15.125 23.125 12 450
"24211" 14.875 23.125 12 451
"24212" 15.125 22.125 12 452
"24213" 14.375 23.625 12 453
"24214" 14.625 24.125 12 454
"24215" 15.625 23.375 12 455
"24216" 16.125 23.125 12 456
"24217" 15.875 23.125 12 457
"24218" 15.875 22.875 12 458
"24219" 16.125 23.875 12 459
"24220" 15.875 22.875 12 460
"24221" 15.375 23.625 12 461
"24222" 15.375 22.875 12 462
"24223" 15.125 23.125 12 463
"24224" 15.125 24.375 12 464
"24225" 15.125 25.375 12 465
"24226" 14.875 24.875 12 466
"24227" 15.125 24.625 12 467
"24228" 15.875 24.625 12 468
"24229" 16.375 24.625 12 469
"24230" 16.125 25.125 12 470
"24231" 16.125 24.375 12 471
"24232" 15.125 24.875 12 472
"24233" 15.875 25.375 12 473
"24234" 15.625 25.375 12 474
"24235" 14.875 26.125 12 475
"24236" 14.875 26.625 12 476
"24237" 14.375 26.625 12 477
"24238" 14.125 27.125 12 478
"24239" 13.875 26.625 12 479
"24240" 13.375 26.125 12 480
"24241" 13.625 26.375 12 481
"24242" 13.375 26.375 12 482
"24243" 13.875 26.875 12 483
"24244" 13.875 27.125 12 484
"24245" 14.125 26.125 12 485
"24246" 14.875 26.875 12 486
"24247" 14.625 27.125 12 487
"24248" 14.625 27.125 12 488
"24249" 15.375 26.875 12 489
"24250" 14.875 27.375 12 490
"24251" 14.625 27.125 12 491
"24252" 14.875 27.375 12 492
"24253" 14.625 26.625 12 493
"24254" 16.375 27.125 12 494
"24255" 15.375 27.625 12 495
"24256" 15.375 28.375 12 496
"24257" 14.375 28.875 12 497
"24258" 14.625 28.625 12 498
"24259" 15.875 29.375 12 499
"24260" 15.625 28.375 12 500
"24261" 15.875 27.625 12 501
"24262" 15.875 27.625 12 502
"24263" 17.625 27.625 12 503
"24264" 16.375 27.875 12 504
"24265" 16.125 27.875 12 505
"24266" 15.875 28.125 12 506
"24267" 15.125 29.125 12 507
"24268" 15.875 28.375 12 508
"24269" 16.625 28.875 12 509
"24270" 15.875 28.125 12 510
"24271" 15.875 28.125 12 511
"24272" 15.875 28.125 12 512
"24273" 16.125 27.875 12 513
"24274" 16.125 28.125 12 514
"24275" 16.125 27.875 12 515
"24276" 16.125 27.875 12 516
"24277" 15.125 28.125 12 517
"24278" 14.875 27.375 12 518
"24279" 14.875 27.875 12 519
"24280" 14.625 27.875 12 520
"24281" 14.875 27.375 12 521
"24282" 14.875 27.375 12 522
"24283" 14.625 27.125 12 523
"24284" 15.125 27.125 12 524
"24285" 15.125 27.125 12 525
"24286" 14.875 26.625 12 526
"24287" 14.625 27.125 12 527
"24288" 14.875 27.125 12 528
"24289" 15.125 27.875 12 529
"24290" 15.625 27.625 12 530
"24291" 14.625 27.375 12 531
"24292" 14.375 28.125 12 532
"24293" 15.125 28.125 12 533
"24294" 15.375 27.625 12 534
"24295" 15.375 28.875 12 535
"24296" 15.375 28.625 12 536
"24297" 14.625 28.875 12 537
"24298" 14.875 28.875 12 538
"24299" 14.875 28.875 12 539
"24300" 14.375 28.375 12 540
"24301" 15.125 27.125 12 541
"24302" 14.375 27.625 12 542
"24303" 14.625 27.625 12 543
"24304" 14.875 27.625 12 544
"24305" 15.375 27.125 12 545
"24306" 15.875 27.375 12 546
"24307" 15.875 27.875 12 547
"24308" 16.625 27.375 12 548
"24309" 16.125 28.125 12 549
"24310" 17.125 28.375 12 550
"24311" 16.875 28.125 12 551
"24312" 16.875 28.125 12 552
"24313" 17.125 27.875 12 553
"24314" 16.875 28.625 12 554
"24315" 18.125 29.375 12 555
"24316" 18.125 29.375 12 556
"24317" 16.625 28.375 12 557
"24318" 14.875 28.375 12 558
"24319" 15.125 28.625 12 559
"24320" 15.125 28.625 12 560
"24321" 15.125 28.625 12 561
"24322" 15.375 28.125 12 562
"24323" 15.125 27.625 12 563
"24324" 15.375 26.875 12 564
"24325" 15.125 26.125 12 565
"24326" 15.625 25.625 12 566
"24327" 15.875 26.125 12 567
"24328" 16.625 25.875 12 568
"24329" 16.875 26.625 12 569
"24330" 16.875 26.375 12 570
"24331" 16.375 26.625 12 571
"24332" 16.625 26.375 12 572
"24333" 16.375 25.625 12 573
"24334" 17.125 25.875 12 574
"24335" 17.375 26.875 12 575
"24336" 17.625 26.875 12 576
"24337" 17.625 27.125 12 577
"24338" 18.375 26.625 12 578
"24339" 17.875 27.125 12 579
"24340" 17.875 27.625 12 580
"24341" 16.375 27.375 12 581
"24342" 16.375 27.375 12 582
"24343" 15.875 27.625 12 583
"24344" 16.125 28.125 12 584
"24345" 17.125 27.875 12 585
"24346" 17.375 27.875 12 586
"24347" 16.625 27.375 12 587
"24348" 17.125 26.625 12 588
"24349" 16.625 26.375 12 589
"24350" 16.375 26.625 12 590
"24351" 16.375 26.125 12 591
"24352" 16.375 26.125 12 592
"24353" 15.875 26.125 12 593
"24354" 15.625 26.625 12 594
"24355" 15.375 27.625 12 595
"24356" 15.875 27.125 12 596
"24357" 16.375 27.125 12 597
"24358" 15.625 27.875 12 598
"24359" 16.375 27.375 12 599
"24360" 16.375 27.375 12 600
"24361" 16.375 28.125 12 601
"24362" 17.375 29.125 12 602
"24363" 17.375 29.125 12 603
"24364" 16.875 28.875 12 604
"24365" 17.375 29.625 12 605
"24366" 17.375 28.375 12 606
"24367" 17.625 29.375 12 607
"24368" 16.625 29.375 12 608
"24369" 16.125 29.875 12 609
"24370" 16.125 29.875 12 610
"24371" 16.375 28.875 12 611
"24372" 17.125 29.875 12 612
"24373" 16.375 29.375 12 613
"24374" 16.375 29.375 12 614
"24375" 15.625 29.125 12 615
"24376" 16.625 28.625 12 616
"24377" 17.375 28.625 12 617
"24378" 17.375 28.625 12 618
"24379" 17.375 28.625 12 619
"24380" 17.375 27.375 12 620
"24381" 17.875 28.875 12 621
"24382" 17.625 28.375 12 622
"24383" 17.625 28.375 12 623
"24384" 17.625 28.375 12 624
"24385" 17.625 28.375 12 625
"24386" 18.125 28.125 12 626
"24387" 18.125 28.125 12 627
"24388" 17.125 28.625 12 628
"24389" 16.375 28.375 12 629
"24390" 16.375 28.375 12 630
"24391" 16.375 29.375 12 631
"24392" 16.375 29.375 12 632
"24393" 16.125 28.625 12 633
"24394" 16.125 29.375 12 634
"24395" 16.375 29.375 12 635
"24396" 15.375 29.375 12 636
"24397" 16.125 29.125 12 637
"24398" 16.375 28.625 12 638
"24399" 16.625 27.625 12 639
"24400" 16.125 28.625 12 640
"24401" 15.875 29.625 12 641
"24402" 16.375 29.625 12 642
"24403" 15.125 30.125 12 643
"24404" 14.625 30.375 12 644
"24405" 14.375 29.625 12 645
"24406" 14.125 29.875 12 646
"24407" 14.375 30.125 12 647
"24408" 14.125 30.375 12 648
"24409" 14.875 29.625 12 649
"24410" 15.125 28.625 12 650
"24411" 14.875 28.375 12 651
"24412" 14.375 28.875 12 652
"24413" 14.375 29.125 12 653
"24414" 14.625 28.875 12 654
"24415" 14.625 28.125 12 655
"24416" 14.625 28.375 12 656
"24417" 14.625 28.125 12 657
"24418" 15.125 27.875 12 658
"24419" 15.625 28.125 12 659
"24420" 15.375 28.375 12 660
"24421" 15.875 28.625 12 661
"24422" 16.625 28.375 12 662
"24423" 17.375 28.625 12 663
"24424" 17.375 27.875 12 664
"24425" 17.375 26.875 12 665
"24426" 16.875 28.125 12 666
"24427" 16.125 28.125 12 667
"24428" 16.125 28.125 12 668
"24429" 15.625 29.125 12 669
"24430" 15.625 28.875 12 670
"24431" 15.875 29.125 12 671
"24432" 15.375 27.875 12 672
"24433" 15.375 27.125 12 673
"24434" 15.625 26.375 12 674
"24435" 16.625 26.125 12 675
"24436" 16.125 26.125 12 676
"24437" 16.125 26.125 12 677
"24438" 16.875 26.875 12 678
"24439" 17.125 26.375 12 679
"24440" 16.125 26.875 12 680
