"alpha2" "upsilon" "psi" "sig" "p0" "d0"
"1" 0.966746760340849 0.631584894502601 0.894395501721343 2.53078413072683 0.00619556686071066 0.145252491333885
"2" 0.873142384164503 0.608157758589735 0.901343069306416 2.47188045297554 0.00566673253308732 0.132175321656978
"3" 0.97279477786654 0.620946471265143 0.903103579751395 2.52612806265965 0.00553697656753227 0.143650061957899
"4" 0.965402954262211 0.620003063848334 0.896896986184984 2.44656738055349 0.00541301115560051 0.137899118277214
"5" 0.981705007648697 0.615756175260283 0.901344466076868 2.49697676299882 0.00689276612057381 0.136014094027892
"6" 0.982776178039648 0.621243764635997 0.902176968048322 2.51417045722966 0.00623070497125441 0.133928397921066
"7" 1.03558535894905 0.62565871544317 0.90143565619741 2.4754183015741 0.00666967610231251 0.137417622850937
"8" 0.957354133147587 0.620129620670165 0.899860953071576 2.49521762040757 0.00621237266124697 0.129447097420328
"9" 1.00608444702466 0.628019900014927 0.900694565034794 2.52220907790281 0.00517180384639739 0.158727727150124
"10" 0.937004092973555 0.625904306318232 0.900045670489022 2.44826991827744 0.00501480503633625 0.156620904098497
"11" 0.932239625856643 0.616643516232023 0.905974797744818 2.36676658714878 0.00591997093876789 0.143614760823584
"12" 0.989329442596605 0.619996624718235 0.903844903225047 2.47674207221774 0.00618990203425252 0.129243915910291
"13" 0.980125611143574 0.616442639919286 0.899768384507943 2.43290373047324 0.00574572193912581 0.144971725697206
"14" 0.985163771510292 0.626099194721996 0.899212951673262 2.46521496248341 0.00641928018945756 0.140661279529324
"15" 0.914740963097374 0.613094291896053 0.898471146817866 2.44320433532622 0.00541279749669086 0.147291891580044
"16" 0.997830455353017 0.622296660471991 0.900231505974549 2.59748962223956 0.00559280928525519 0.145023469141336
"17" 0.942978634051637 0.622327857603447 0.897637687936715 2.46785750387769 0.00591066547069952 0.139807624199855
"18" 0.995714523517595 0.622515784452794 0.907642153903158 2.41780221253448 0.00551855729142215 0.146666737234687
"19" 1.04961033871258 0.627684551705822 0.895043878356771 2.52901682112543 0.00573394838571131 0.139085395627985
"20" 0.972217140564655 0.619299105311252 0.89893410960094 2.35739747815169 0.0061292834121991 0.163488134802021
"21" 0.939743507604787 0.62390272681675 0.898378981164465 2.4811046667023 0.00490643829710605 0.151465206416801
"22" 1.06160309542679 0.631403878632824 0.900880238561399 2.55207375676398 0.00708141247804478 0.123870614828229
"23" 0.955425958175703 0.615780645230838 0.898286233952074 2.42926131289062 0.00619592697312881 0.171355330331618
"24" 0.876520448455815 0.60514647777311 0.903103593764836 2.50029458545407 0.00567389400845638 0.137449724993357
"25" 1.0116182681398 0.622614744713991 0.900231644039465 2.45571620141006 0.00687179854636055 0.147351918972111
"26" 1.00903949391771 0.628810217675876 0.903566208972877 2.46870156255221 0.00637560285112241 0.149055725993864
"27" 1.02513602007225 0.631820160933964 0.897730394457563 2.40423781775093 0.00789569541492104 0.12049117582338
"28" 0.936300505148405 0.616631682822793 0.900047186872589 2.54169933820494 0.00520410632155189 0.155786891287737
"29" 0.978845149293784 0.617268269576461 0.900139407395012 2.51724150659257 0.00572193776349814 0.150941836670179
"30" 0.933529461594138 0.614716562876032 0.895969623504047 2.37269408406157 0.00627012586810521 0.134825281273305
"31" 1.0246860150095 0.630811103513182 0.898656446719553 2.40411665744468 0.00639853252215936 0.139701041155514
"32" 0.896021384008194 0.603190261514744 0.901991569524791 2.43455863372344 0.00765535775025161 0.122017032690781
"33" 1.02340036042115 0.631970003498582 0.894858604608602 2.54476750677523 0.00586190165758722 0.155895251613662
"34" 0.947658346850882 0.614261791419485 0.902825210472416 2.54641596290568 0.00504164399230694 0.135435530951438
